periodyear,stfips,areatype,region,area,prior_yr_area,population
2010,02,04,5,000198,000122,10
2010,02,04,5,000198,000130,68
2010,02,04,5,000198,000150,0
2010,02,04,5,000198,000158,0
2010,02,04,5,000198,000164,0
2010,02,04,5,000198,000170,5
2010,02,04,5,000198,000180,2
2010,02,04,5,000198,000185,4
2010,02,04,5,000198,000188,2
2010,02,04,5,000198,000195,5
2010,02,04,5,000198,000198,5171
2010,02,04,5,000198,000220,17
2010,02,04,5,000198,000230,0
2010,02,04,5,000198,000240,0
2010,02,04,5,000198,000261,0
2010,02,04,5,000198,000275,10
2010,02,04,5,000198,000282,0
2010,02,04,5,000198,000290,0
2010,02,04,5,000198,999999,383
2010,02,04,5,000220,000013,0
2010,02,04,5,000220,000016,0
2010,02,04,5,000220,000020,48
2010,02,04,5,000220,000050,2
2010,02,04,5,000220,000060,0
2010,02,04,5,000220,000068,3
2010,02,04,5,000220,000070,0
2010,02,04,5,000220,000090,11
2010,02,04,5,000220,000100,1
2010,02,04,5,000220,000105,13
2010,02,04,5,000220,000110,90
2010,02,04,5,000220,000122,9
2010,02,04,5,000220,000130,10
2010,02,04,5,000220,000150,18
2010,02,04,5,000220,000158,0
2010,02,04,5,000220,000164,0
2010,02,04,5,000220,000170,4
2010,02,04,5,000220,000180,1
2010,02,04,5,000220,000185,1
2010,02,04,5,000220,000188,3
2010,02,04,5,000220,000195,4
2010,02,04,5,000220,000198,17
2010,02,04,5,000220,000220,7007
2010,02,04,5,000220,000230,0
2010,02,04,5,000220,000240,0
2010,02,04,5,000220,000261,3
2010,02,04,5,000220,000275,5
2010,02,04,5,000220,000282,0
2010,02,04,5,000220,000290,1
2010,02,04,5,000220,999999,514
2010,02,04,5,000230,000013,0
2010,02,04,5,000230,000016,0
2010,02,04,5,000230,000020,5
2010,02,04,5,000230,000050,0
2010,02,04,5,000230,000060,0
2010,02,04,5,000230,000068,0
2010,02,04,5,000230,000070,0
2010,02,04,5,000230,000090,0
2010,02,04,5,000230,000100,2
2010,02,04,5,000230,000105,0
2010,02,04,5,000230,000110,9
2010,02,04,5,000230,000122,1
2010,02,04,5,000230,000130,0
2010,02,04,5,000230,000150,0
2010,02,04,5,000230,000158,0
2010,02,04,5,000230,000164,0
2010,02,04,5,000230,000170,4
2010,02,04,5,000230,000180,0
2010,02,04,5,000230,000185,0
2010,02,04,5,000230,000188,0
2010,02,04,5,000230,000195,0
2010,02,04,5,000230,000198,2
2010,02,04,5,000230,000220,0
2010,02,04,5,000230,000230,739
2010,02,04,5,000230,000240,0
2010,02,04,5,000230,000261,0
2010,02,04,5,000230,000275,0
2010,02,04,5,000230,000282,1
2010,02,04,5,000230,000290,0
2010,02,04,5,000230,999999,82
2010,02,04,3,000240,000013,0
2010,02,04,3,000240,000016,0
2010,02,04,3,000240,000020,74
2010,02,04,3,000240,000050,1
2010,02,04,3,000240,000060,4
2010,02,04,3,000240,000068,1
2010,02,04,3,000240,000070,0
2010,02,04,3,000240,000090,147
2010,02,04,3,000240,000100,0
2010,02,04,3,000240,000105,0
2010,02,04,3,000240,000110,1
2010,02,04,3,000240,000122,11
2010,02,04,3,000240,000130,0
2010,02,04,3,000240,000150,3
2010,02,04,3,000240,000158,0
2010,02,04,3,000240,000164,0
2010,02,04,3,000240,000170,53
2010,02,04,3,000240,000180,0
2010,02,04,3,000240,000185,0
2010,02,04,3,000240,000188,1
2010,02,04,3,000240,000195,0
2010,02,04,3,000240,000198,0
2010,02,04,3,000240,000220,4
2010,02,04,3,000240,000230,0
2010,02,04,3,000240,000240,6082
2010,02,04,3,000240,000261,14
2010,02,04,3,000240,000275,0
2010,02,04,3,000240,000282,1
2010,02,04,3,000240,000290,4
2010,02,04,3,000240,999999,450
2010,02,04,2,000261,000013,0
2010,02,04,2,000261,000016,3
2010,02,04,2,000261,000020,196
2010,02,04,2,000261,000050,5
2010,02,04,2,000261,000060,0
2010,02,04,2,000261,000068,1
2010,02,04,2,000261,000070,3
2010,02,04,2,000261,000090,59
2010,02,04,2,000261,000100,3
2010,02,04,2,000261,000105,1
2010,02,04,2,000261,000110,14
2010,02,04,2,000261,000122,32
2010,02,04,2,000261,000130,1
2010,02,04,2,000261,000150,6
2010,02,04,2,000261,000158,1
2010,02,04,2,000261,000164,6
2010,02,04,2,000261,000170,79
2010,02,04,2,000261,000180,7
2010,02,04,2,000261,000185,0
2010,02,04,2,000261,000188,0
2010,02,04,2,000261,000195,4
2010,02,04,2,000261,000198,0
2010,02,04,2,000261,000220,3
2010,02,04,2,000261,000230,0
2010,02,04,2,000261,000240,22
2010,02,04,2,000261,000261,8079
2010,02,04,2,000261,000275,0
2010,02,04,2,000261,000282,0
2010,02,04,2,000261,000290,1
2010,02,04,2,000261,999999,574
2010,02,04,5,000275,000013,0
2010,02,04,5,000275,000016,0
2010,02,04,5,000275,000020,8
2010,02,04,5,000275,000050,0
2010,02,04,5,000275,000060,0
2010,02,04,5,000275,000068,0
2010,02,04,5,000275,000070,0
2010,02,04,5,000275,000090,1
2010,02,04,5,000275,000100,0
2010,02,04,5,000275,000105,0
2010,02,04,5,000275,000110,20
2010,02,04,5,000275,000122,1
2010,02,04,5,000275,000130,11
2010,02,04,5,000275,000150,0
2010,02,04,5,000275,000158,0
2010,02,04,5,000275,000164,0
2010,02,04,5,000275,000170,5
2010,02,04,5,000275,000180,0
2010,02,04,5,000275,000185,0
2010,02,04,5,000275,000188,0
2010,02,04,5,000275,000195,11
2010,02,04,5,000275,000198,7
2010,02,04,5,000275,000220,9
2010,02,04,5,000275,000230,0
2010,02,04,5,000275,000240,0
2010,02,04,5,000275,000261,2
2010,02,04,5,000275,000275,1895
2010,02,04,5,000275,000282,0
2010,02,04,5,000275,000290,0
2010,02,04,5,000275,999999,123
2010,02,04,5,000282,000013,0
2010,02,04,5,000282,000016,0
2010,02,04,5,000282,000020,11
2010,02,04,5,000282,000050,4
2010,02,04,5,000282,000060,0
2010,02,04,5,000282,000068,0
2010,02,04,5,000282,000070,0
2010,02,04,5,000282,000090,6
2010,02,04,5,000282,000100,0
2010,02,04,5,000282,000105,2
2010,02,04,5,000282,000110,16
2010,02,04,5,000282,000122,1
2010,02,04,5,000282,000130,1
2010,02,04,5,000282,000150,0
2010,02,04,5,000282,000158,0
2010,02,04,5,000282,000164,0
2010,02,04,5,000282,000170,1
2010,02,04,5,000282,000180,0
2010,02,04,5,000282,000185,1
2010,02,04,5,000282,000188,1
2010,02,04,5,000282,000195,0
2010,02,04,5,000282,000198,0
2010,02,04,5,000282,000220,3
2010,02,04,5,000282,000230,0
2010,02,04,5,000282,000240,0
2010,02,04,5,000282,000261,0
2010,02,04,5,000282,000275,1
2010,02,04,5,000282,000282,545
2010,02,04,5,000282,000290,0
2010,02,04,5,000282,999999,27
2010,02,04,3,000290,000013,0
2010,02,04,3,000290,000016,0
2010,02,04,3,000290,000020,80
2010,02,04,3,000290,000050,4
2010,02,04,3,000290,000060,1
2010,02,04,3,000290,000068,2
2010,02,04,3,000290,000070,0
2010,02,04,3,000290,000090,248
2010,02,04,3,000290,000100,2
2010,02,04,3,000290,000105,1
2010,02,04,3,000290,000110,4
2010,02,04,3,000290,000122,6
2010,02,04,3,000290,000130,0
2010,02,04,3,000290,000150,0
2010,02,04,3,000290,000158,4
2010,02,04,3,000290,000164,0
2010,02,04,3,000290,000170,20
2010,02,04,3,000290,000180,6
2010,02,04,3,000290,000185,6
2010,02,04,3,000290,000188,9
2010,02,04,3,000290,000195,0
2010,02,04,3,000290,000198,0
2010,02,04,3,000290,000220,1
2010,02,04,3,000290,000230,0
2010,02,04,3,000290,000240,6
2010,02,04,3,000290,000261,9
2010,02,04,3,000290,000275,0
2010,02,04,3,000290,000282,4
2010,02,04,3,000290,000290,5028
2010,02,04,3,000290,999999,257
2010,02,04,0,999999,000013,144
2010,02,04,0,999999,000016,364
2010,02,04,0,999999,000020,25154
2010,02,04,0,999999,000050,1019
2010,02,04,0,999999,000060,47
2010,02,04,0,999999,000068,121
2010,02,04,0,999999,000070,280
2010,02,04,0,999999,000090,8348
2010,02,04,0,999999,000100,192
2010,02,04,0,999999,000105,103
2010,02,04,0,999999,000110,2246
2010,02,04,0,999999,000122,3686
2010,02,04,0,999999,000130,1077
2010,02,04,0,999999,000150,1166
2010,02,04,0,999999,000158,456
2010,02,04,0,999999,000164,93
2010,02,04,0,999999,000170,6272
2010,02,04,0,999999,000180,541
2010,02,04,0,999999,000185,478
2010,02,04,0,999999,000188,444
2010,02,04,0,999999,000195,197
2010,02,04,0,999999,000198,380
2010,02,04,0,999999,000220,600
2010,02,04,0,999999,000230,75
2010,02,04,0,999999,000240,558
2010,02,04,0,999999,000261,717
2010,02,04,0,999999,000275,142
2010,02,04,0,999999,000282,50
2010,02,04,0,999999,000290,331
2009,02,04,6,000013,000013,1131
2009,02,04,6,000013,000016,2
2009,02,04,6,000013,000020,35
2009,02,04,6,000013,000050,3
2009,02,04,6,000013,000060,0
2009,02,04,6,000013,000068,0
2009,02,04,6,000013,000070,0
2009,02,04,6,000013,000090,0
2009,02,04,6,000013,000100,0
2009,02,04,6,000013,000105,0
2009,02,04,6,000013,000110,0
2009,02,04,6,000013,000122,10
2009,02,04,6,000013,000130,0
2009,02,04,6,000013,000150,5
2009,02,04,6,000013,000158,0
2009,02,04,6,000013,000164,0
2009,02,04,6,000013,000170,2
2009,02,04,6,000013,000180,0
2009,02,04,6,000013,000185,0
2009,02,04,6,000013,000188,0
2009,02,04,6,000013,000195,1
2009,02,04,6,000013,000198,0
2009,02,04,6,000013,000220,0
2009,02,04,6,000013,000230,0
2009,02,04,6,000013,000240,0
2009,02,04,6,000013,000261,0
2009,02,04,6,000013,000275,0
2009,02,04,6,000013,000282,4
2009,02,04,6,000013,000290,2
2009,02,04,6,000013,999999,70
2009,02,04,6,000016,000013,1
2009,02,04,6,000016,000016,2506
2009,02,04,6,000016,000020,76
2009,02,04,6,000016,000050,2
2009,02,04,6,000016,000060,3
2009,02,04,6,000016,000068,0
2009,02,04,6,000016,000070,1
2009,02,04,6,000016,000090,4
2009,02,04,6,000016,000100,0
2009,02,04,6,000016,000105,0
2009,02,04,6,000016,000110,3
2009,02,04,6,000016,000122,13
2009,02,04,6,000016,000130,2
2009,02,04,6,000016,000150,6
2009,02,04,6,000016,000158,2
2009,02,04,6,000016,000164,0
2009,02,04,6,000016,000170,14
2009,02,04,6,000016,000180,0
2009,02,04,6,000016,000185,0
2009,02,04,6,000016,000188,1
2009,02,04,6,000016,000195,0
2009,02,04,6,000016,000198,4
2009,02,04,6,000016,000220,0
2009,02,04,6,000016,000230,0
2009,02,04,6,000016,000240,0
2009,02,04,6,000016,000261,9
2009,02,04,6,000016,000275,0
2009,02,04,6,000016,000282,0
2009,02,04,6,000016,000290,0
2009,02,04,6,000016,999999,219
2009,02,04,1,000020,000013,22
2009,02,04,1,000020,000016,70
2009,02,04,1,000020,000020,230585
2009,02,04,1,000020,000050,194
2009,02,04,1,000020,000060,24
2009,02,04,1,000020,000068,17
2009,02,04,1,000020,000070,101
2009,02,04,1,000020,000090,538
2009,02,04,1,000020,000100,16
2009,02,04,1,000020,000105,16
2009,02,04,1,000020,000110,238
2009,02,04,1,000020,000122,796
2009,02,04,1,000020,000130,40
2009,02,04,1,000020,000150,127
2009,02,04,1,000020,000158,97
2009,02,04,1,000020,000164,50
2009,02,04,1,000020,000170,2527
2009,02,04,1,000020,000180,112
2009,02,04,1,000020,000185,129
2009,02,04,1,000020,000188,95
2009,02,04,1,000020,000195,6
2009,02,04,1,000020,000198,28
2009,02,04,1,000020,000220,40
2009,02,04,1,000020,000230,9
2009,02,04,1,000020,000240,99
2009,02,04,1,000020,000261,152
2009,02,04,1,000020,000275,2
2009,02,04,1,000020,000282,8
2009,02,04,1,000020,000290,67
2009,02,04,1,000020,999999,18755
2009,02,04,6,000050,000013,0
2009,02,04,6,000050,000016,1
2009,02,04,6,000050,000020,344
2009,02,04,6,000050,000050,15200
2009,02,04,6,000050,000060,5
2009,02,04,6,000050,000068,0
2009,02,04,6,000050,000070,40
2009,02,04,6,000050,000090,41
2009,02,04,6,000050,000100,0
2009,02,04,6,000050,000105,0
2009,02,04,6,000050,000110,20
2009,02,04,6,000050,000122,40
2009,02,04,6,000050,000130,3
2009,02,04,6,000050,000150,30
2009,02,04,6,000050,000158,72
2009,02,04,6,000050,000164,0
2009,02,04,6,000050,000170,53
2009,02,04,6,000050,000180,12
2009,02,04,6,000050,000185,2
2009,02,04,6,000050,000188,0
2009,02,04,6,000050,000195,1
2009,02,04,6,000050,000198,7
2009,02,04,6,000050,000220,4
2009,02,04,6,000050,000230,0
2009,02,04,6,000050,000240,6
2009,02,04,6,000050,000261,1
2009,02,04,6,000050,000275,1
2009,02,04,6,000050,000282,0
2009,02,04,6,000050,000290,6
2009,02,04,6,000050,999999,588
2009,02,04,6,000060,000013,0
2009,02,04,6,000060,000016,0
2009,02,04,6,000060,000020,25
2009,02,04,6,000060,000050,0
2009,02,04,6,000060,000060,836
2009,02,04,6,000060,000068,0
2009,02,04,6,000060,000070,1
2009,02,04,6,000060,000090,5
2009,02,04,6,000060,000100,0
2009,02,04,6,000060,000105,0
2009,02,04,6,000060,000110,1
2009,02,04,6,000060,000122,22
2009,02,04,6,000060,000130,0
2009,02,04,6,000060,000150,0
2009,02,04,6,000060,000158,2
2009,02,04,6,000060,000164,15
2009,02,04,6,000060,000170,24
2009,02,04,6,000060,000180,5
2009,02,04,6,000060,000185,0
2009,02,04,6,000060,000188,0
2009,02,04,6,000060,000195,0
2009,02,04,6,000060,000198,0
2009,02,04,6,000060,000220,0
2009,02,04,6,000060,000230,0
2009,02,04,6,000060,000240,3
2009,02,04,6,000060,000261,1
2009,02,04,6,000060,000275,0
2009,02,04,6,000060,000282,0
2009,02,04,6,000060,000290,0
2009,02,04,6,000060,999999,73
2009,02,04,3,000068,000013,1
2009,02,04,3,000068,000016,1
2009,02,04,3,000068,000020,28
2009,02,04,3,000068,000050,0
2009,02,04,3,000068,000060,0
2009,02,04,3,000068,000068,1572
2009,02,04,3,000068,000070,0
2009,02,04,3,000068,000090,64
2009,02,04,3,000068,000100,0
2009,02,04,3,000068,000105,2
2009,02,04,3,000068,000110,1
2009,02,04,3,000068,000122,3
2009,02,04,3,000068,000130,0
2009,02,04,3,000068,000150,0
2009,02,04,3,000068,000158,0
2009,02,04,3,000068,000164,0
2009,02,04,3,000068,000170,18
2009,02,04,3,000068,000180,1
2009,02,04,3,000068,000185,0
2009,02,04,3,000068,000188,0
2009,02,04,3,000068,000195,0
2009,02,04,3,000068,000198,0
2009,02,04,3,000068,000220,0
2009,02,04,3,000068,000230,1
2009,02,04,3,000068,000240,1
2009,02,04,3,000068,000261,1
2009,02,04,3,000068,000275,0
2009,02,04,3,000068,000282,0
2009,02,04,3,000068,000290,9
2009,02,04,3,000068,999999,102
2009,02,04,6,000070,000013,0
2009,02,04,6,000070,000016,1
2009,02,04,6,000070,000020,153
2009,02,04,6,000070,000050,11
2009,02,04,6,000070,000060,5
2009,02,04,6,000070,000068,0
2009,02,04,6,000070,000070,4163
2009,02,04,6,000070,000090,14
2009,02,04,6,000070,000100,0
2009,02,04,6,000070,000105,0
2009,02,04,6,000070,000110,1
2009,02,04,6,000070,000122,6
2009,02,04,6,000070,000130,0
2009,02,04,6,000070,000150,1
2009,02,04,6,000070,000158,8
2009,02,04,6,000070,000164,20
2009,02,04,6,000070,000170,23
2009,02,04,6,000070,000180,7
2009,02,04,6,000070,000185,9
2009,02,04,6,000070,000188,3
2009,02,04,6,000070,000195,0
2009,02,04,6,000070,000198,0
2009,02,04,6,000070,000220,0
2009,02,04,6,000070,000230,0
2009,02,04,6,000070,000240,0
2009,02,04,6,000070,000261,0
2009,02,04,6,000070,000275,3
2009,02,04,6,000070,000282,0
2009,02,04,6,000070,000290,0
2009,02,04,6,000070,999999,207
2009,02,04,3,000090,000013,0
2009,02,04,3,000090,000016,3
2009,02,04,3,000090,000020,681
2009,02,04,3,000090,000050,33
2009,02,04,3,000090,000060,1
2009,02,04,3,000090,000068,27
2009,02,04,3,000090,000070,5
2009,02,04,3,000090,000090,70245
2009,02,04,3,000090,000100,5
2009,02,04,3,000090,000105,10
2009,02,04,3,000090,000110,60
2009,02,04,3,000090,000122,101
2009,02,04,3,000090,000130,22
2009,02,04,3,000090,000150,14
2009,02,04,3,000090,000158,22
2009,02,04,3,000090,000164,0
2009,02,04,3,000090,000170,213
2009,02,04,3,000090,000180,27
2009,02,04,3,000090,000185,41
2009,02,04,3,000090,000188,16
2009,02,04,3,000090,000195,9
2009,02,04,3,000090,000198,3
2009,02,04,3,000090,000220,5
2009,02,04,3,000090,000230,1
2009,02,04,3,000090,000240,122
2009,02,04,3,000090,000261,66
2009,02,04,3,000090,000275,5
2009,02,04,3,000090,000282,1
2009,02,04,3,000090,000290,178
2009,02,04,3,000090,999999,6197
2009,02,04,5,000100,000013,0
2009,02,04,5,000100,000016,0
2009,02,04,5,000100,000020,6
2009,02,04,5,000100,000050,0
2009,02,04,5,000100,000060,0
2009,02,04,5,000100,000068,0
2009,02,04,5,000100,000070,0
2009,02,04,5,000100,000090,3
2009,02,04,5,000100,000100,2011
2009,02,04,5,000100,000105,2
2009,02,04,5,000100,000110,39
2009,02,04,5,000100,000122,7
2009,02,04,5,000100,000130,0
2009,02,04,5,000100,000150,0
2009,02,04,5,000100,000158,0
2009,02,04,5,000100,000164,0
2009,02,04,5,000100,000170,8
2009,02,04,5,000100,000180,0
2009,02,04,5,000100,000185,0
2009,02,04,5,000100,000188,0
2009,02,04,5,000100,000195,2
2009,02,04,5,000100,000198,0
2009,02,04,5,000100,000220,5
2009,02,04,5,000100,000230,3
2009,02,04,5,000100,000240,0
2009,02,04,5,000100,000261,0
2009,02,04,5,000100,000275,2
2009,02,04,5,000100,000282,0
2009,02,04,5,000100,000290,0
2009,02,04,5,000100,999999,170
2009,02,04,5,000105,000013,0
2009,02,04,5,000105,000016,1
2009,02,04,5,000105,000020,19
2009,02,04,5,000105,000050,0
2009,02,04,5,000105,000060,0
2009,02,04,5,000105,000068,4
2009,02,04,5,000105,000070,0
2009,02,04,5,000105,000090,4
2009,02,04,5,000105,000100,7
2009,02,04,5,000105,000105,1831
2009,02,04,5,000105,000110,63
2009,02,04,5,000105,000122,5
2009,02,04,5,000105,000130,2
2009,02,04,5,000105,000150,0
2009,02,04,5,000105,000158,0
2009,02,04,5,000105,000164,0
2009,02,04,5,000105,000170,0
2009,02,04,5,000105,000180,0
2009,02,04,5,000105,000185,1
2009,02,04,5,000105,000188,0
2009,02,04,5,000105,000195,0
2009,02,04,5,000105,000198,7
2009,02,04,5,000105,000220,14
2009,02,04,5,000105,000230,0
2009,02,04,5,000105,000240,3
2009,02,04,5,000105,000261,1
2009,02,04,5,000105,000275,0
2009,02,04,5,000105,000282,0
2009,02,04,5,000105,000290,0
2009,02,04,5,000105,999999,123
2009,02,04,5,000110,000013,1
2009,02,04,5,000110,000016,0
2009,02,04,5,000110,000020,219
2009,02,04,5,000110,000050,2
2009,02,04,5,000110,000060,0
2009,02,04,5,000110,000068,1
2009,02,04,5,000110,000070,0
2009,02,04,5,000110,000090,71
2009,02,04,5,000110,000100,22
2009,02,04,5,000110,000105,62
2009,02,04,5,000110,000110,25802
2009,02,04,5,000110,000122,32
2009,02,04,5,000110,000130,30
2009,02,04,5,000110,000150,9
2009,02,04,5,000110,000158,0
2009,02,04,5,000110,000164,0
2009,02,04,5,000110,000170,70
2009,02,04,5,000110,000180,16
2009,02,04,5,000110,000185,2
2009,02,04,5,000110,000188,2
2009,02,04,5,000110,000195,14
2009,02,04,5,000110,000198,38
2009,02,04,5,000110,000220,63
2009,02,04,5,000110,000230,7
2009,02,04,5,000110,000240,5
2009,02,04,5,000110,000261,2
2009,02,04,5,000110,000275,9
2009,02,04,5,000110,000282,10
2009,02,04,5,000110,000290,0
2009,02,04,5,000110,999999,2019
2009,02,04,2,000122,000013,0
2009,02,04,2,000122,000016,10
2009,02,04,2,000122,000020,770
2009,02,04,2,000122,000050,11
2009,02,04,2,000122,000060,8
2009,02,04,2,000122,000068,1
2009,02,04,2,000122,000070,11
2009,02,04,2,000122,000090,103
2009,02,04,2,000122,000100,5
2009,02,04,2,000122,000105,3
2009,02,04,2,000122,000110,49
2009,02,04,2,000122,000122,47187
2009,02,04,2,000122,000130,3
2009,02,04,2,000122,000150,28
2009,02,04,2,000122,000158,4
2009,02,04,2,000122,000164,6
2009,02,04,2,000122,000170,205
2009,02,04,2,000122,000180,6
2009,02,04,2,000122,000185,6
2009,02,04,2,000122,000188,14
2009,02,04,2,000122,000195,0
2009,02,04,2,000122,000198,2
2009,02,04,2,000122,000220,4
2009,02,04,2,000122,000230,2
2009,02,04,2,000122,000240,3
2009,02,04,2,000122,000261,18
2009,02,04,2,000122,000275,1
2009,02,04,2,000122,000282,0
2009,02,04,2,000122,000290,11
2009,02,04,2,000122,999999,2896
2009,02,04,5,000130,000013,0
2009,02,04,5,000130,000016,0
2009,02,04,5,000130,000020,65
2009,02,04,5,000130,000050,3
2009,02,04,5,000130,000060,0
2009,02,04,5,000130,000068,0
2009,02,04,5,000130,000070,0
2009,02,04,5,000130,000090,4
2009,02,04,5,000130,000100,2
2009,02,04,5,000130,000105,3
2009,02,04,5,000130,000110,59
2009,02,04,5,000130,000122,19
2009,02,04,5,000130,000130,10988
2009,02,04,5,000130,000150,9
2009,02,04,5,000130,000158,2
2009,02,04,5,000130,000164,0
2009,02,04,5,000130,000170,27
2009,02,04,5,000130,000180,2
2009,02,04,5,000130,000185,0
2009,02,04,5,000130,000188,0
2009,02,04,5,000130,000195,14
2009,02,04,5,000130,000198,59
2009,02,04,5,000130,000220,10
2009,02,04,5,000130,000230,0
2009,02,04,5,000130,000240,2
2009,02,04,5,000130,000261,7
2009,02,04,5,000130,000275,3
2009,02,04,5,000130,000282,1
2009,02,04,5,000130,000290,0
2009,02,04,5,000130,999999,943
2009,02,04,2,000150,000013,2
2009,02,04,2,000150,000016,0
2009,02,04,2,000150,000020,218
2009,02,04,2,000150,000050,5
2009,02,04,2,000150,000060,2
2009,02,04,2,000150,000068,0
2009,02,04,2,000150,000070,8
2009,02,04,2,000150,000090,15
2009,02,04,2,000150,000100,0
