"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"068",2011,"45-49",182,98,84,
"068",2011,"50-54",183,116,67,
"068",2011,"55-59",197,111,86,
"068",2011,"60-64",129,89,40,
"068",2011,"65-69",73,41,32,
"068",2011,"70-74",54,32,22,
"068",2011,"75-79",22,17,5,
"068",2011,"80-84",9,3,6,
"068",2011,"85-89",1,1,0,
"068",2011,"90+",1,1,0,
"070",2011,"0-4",487,257,230,
"070",2011,"5-9",410,215,195,
"070",2011,"10-14",440,231,209,
"070",2011,"15-19",464,248,216,
"070",2011,"20-24",398,201,197,
"070",2011,"25-29",340,176,164,
"070",2011,"30-34",288,141,147,
"070",2011,"35-39",219,120,99,
"070",2011,"40-44",249,133,116,
"070",2011,"45-49",372,182,190,
"070",2011,"50-54",347,190,157,
"070",2011,"55-59",335,174,161,
"070",2011,"60-64",204,111,93,
"070",2011,"65-69",144,81,63,
"070",2011,"70-74",113,55,58,
"070",2011,"75-79",61,34,27,
"070",2011,"80-84",38,20,18,
"070",2011,"85-89",18,7,11,
"070",2011,"90+",8,6,2,
"090",2011,"0-4",8030,4162,3868,
"090",2011,"5-9",7002,3527,3475,
"090",2011,"10-14",6387,3295,3092,
"090",2011,"15-19",6437,3370,3067,
"090",2011,"20-24",9878,5658,4220,
"090",2011,"25-29",9209,5091,4118,
"090",2011,"30-34",7595,4089,3506,
"090",2011,"35-39",6371,3317,3054,
"090",2011,"40-44",6004,3171,2833,
"090",2011,"45-49",6318,3196,3122,
"090",2011,"50-54",6834,3494,3340,
"090",2011,"55-59",6473,3336,3137,
"090",2011,"60-64",4915,2648,2267,
"090",2011,"65-69",2831,1534,1297,
"090",2011,"70-74",1703,876,827,
"090",2011,"75-79",997,511,486,
"090",2011,"80-84",733,334,399,
"090",2011,"85-89",393,130,263,
"090",2011,"90+",175,56,119,
"100",2011,"0-4",133,57,76,
"100",2011,"5-9",144,75,69,
"100",2011,"10-14",133,78,55,
"100",2011,"15-19",136,66,70,
"100",2011,"20-24",84,49,35,
"100",2011,"25-29",126,69,57,
"100",2011,"30-34",148,68,80,
"100",2011,"35-39",145,67,78,
"100",2011,"40-44",185,94,91,
"100",2011,"45-49",196,104,92,
"100",2011,"50-54",241,123,118,
"100",2011,"55-59",290,153,137,
"100",2011,"60-64",253,136,117,
"100",2011,"65-69",160,79,81,
"100",2011,"70-74",88,44,44,
"100",2011,"75-79",63,26,37,
"100",2011,"80-84",51,24,27,
"100",2011,"85-89",24,10,14,
"100",2011,"90+",13,6,7,
"105",2011,"0-4",127,66,61,
"105",2011,"5-9",108,47,61,
"105",2011,"10-14",123,54,69,
"105",2011,"15-19",114,65,49,
"105",2011,"20-24",99,54,45,
"105",2011,"25-29",125,70,55,
"105",2011,"30-34",111,58,53,
"105",2011,"35-39",113,53,60,
"105",2011,"40-44",111,66,45,
"105",2011,"45-49",149,78,71,
"105",2011,"50-54",215,112,103,
"105",2011,"55-59",239,128,111,
"105",2011,"60-64",205,121,84,
"105",2011,"65-69",135,84,51,
"105",2011,"70-74",83,53,30,
"105",2011,"75-79",49,36,13,
"105",2011,"80-84",21,14,7,
"105",2011,"85-89",12,4,8,
"105",2011,"90+",11,3,8,
"110",2011,"0-4",2043,1028,1015,
"110",2011,"5-9",2005,1021,984,
"110",2011,"10-14",2047,1049,998,
"110",2011,"15-19",2170,1150,1020,
"110",2011,"20-24",1993,1013,980,
"110",2011,"25-29",2538,1301,1237,
"110",2011,"30-34",2158,1132,1026,
"110",2011,"35-39",2038,1048,990,
"110",2011,"40-44",2286,1174,1112,
"110",2011,"45-49",2589,1331,1258,
"110",2011,"50-54",2909,1498,1411,
"110",2011,"55-59",2622,1296,1326,
"110",2011,"60-64",2104,1124,980,
"110",2011,"65-69",1140,559,581,
"110",2011,"70-74",721,370,351,
"110",2011,"75-79",400,171,229,
"110",2011,"80-84",312,130,182,
"110",2011,"85-89",188,71,117,
"110",2011,"90+",82,20,62,
"122",2011,"0-4",3582,1786,1796,
"122",2011,"5-9",3490,1789,1701,
"122",2011,"10-14",3773,1894,1879,
"122",2011,"15-19",3831,2048,1783,
"122",2011,"20-24",3156,1783,1373,
"122",2011,"25-29",3390,1883,1507,
"122",2011,"30-34",3172,1646,1526,
"122",2011,"35-39",3194,1685,1509,
"122",2011,"40-44",3590,1892,1698,
"122",2011,"45-49",4080,2111,1969,
"122",2011,"50-54",5102,2612,2490,
"122",2011,"55-59",5289,2749,2540,
"122",2011,"60-64",4138,2217,1921,
"122",2011,"65-69",2719,1497,1222,
"122",2011,"70-74",1613,891,722,
"122",2011,"75-79",1104,556,548,
"122",2011,"80-84",696,332,364,
"122",2011,"85-89",396,170,226,
"122",2011,"90+",197,53,144,
"130",2011,"0-4",938,456,482,
"130",2011,"5-9",849,452,397,
"130",2011,"10-14",871,448,423,
"130",2011,"15-19",912,485,427,
"130",2011,"20-24",869,464,405,
"130",2011,"25-29",1007,523,484,
"130",2011,"30-34",874,463,411,
"130",2011,"35-39",774,378,396,
"130",2011,"40-44",946,470,476,
"130",2011,"45-49",1028,532,496,
"130",2011,"50-54",1155,602,553,
"130",2011,"55-59",1130,569,561,
"130",2011,"60-64",921,487,434,
"130",2011,"65-69",544,276,268,
"130",2011,"70-74",367,193,174,
"130",2011,"75-79",196,92,104,
"130",2011,"80-84",193,91,102,
"130",2011,"85-89",98,34,64,
"130",2011,"90+",60,19,41,
"150",2011,"0-4",1211,633,578,
"150",2011,"5-9",990,493,497,
"150",2011,"10-14",1092,575,517,
"150",2011,"15-19",980,525,455,
"150",2011,"20-24",1010,582,428,
"150",2011,"25-29",1081,609,472,
"150",2011,"30-34",1059,525,534,
"150",2011,"35-39",819,449,370,
"150",2011,"40-44",885,442,443,
"150",2011,"45-49",1028,538,490,
"150",2011,"50-54",1087,593,494,
"150",2011,"55-59",917,503,414,
"150",2011,"60-64",677,347,330,
"150",2011,"65-69",424,217,207,
"150",2011,"70-74",261,135,126,
"150",2011,"75-79",148,69,79,
"150",2011,"80-84",87,37,50,
"150",2011,"85-89",47,20,27,
"150",2011,"90+",34,16,18,
"158",2011,"0-4",942,498,444,
"158",2011,"5-9",844,436,408,
"158",2011,"10-14",888,460,428,
"158",2011,"15-19",800,403,397,
"158",2011,"20-24",738,411,327,
"158",2011,"25-29",559,275,284,
"158",2011,"30-34",378,204,174,
"158",2011,"35-39",387,212,175,
"158",2011,"40-44",387,196,191,
"158",2011,"45-49",410,221,189,
"158",2011,"50-54",389,212,177,
"158",2011,"55-59",290,160,130,
"158",2011,"60-64",246,129,117,
"158",2011,"65-69",156,88,68,
"158",2011,"70-74",93,42,51,
"158",2011,"75-79",82,36,46,
"158",2011,"80-84",39,16,23,
"158",2011,"85-89",35,13,22,
"158",2011,"90+",12,4,8,
"164",2011,"0-4",148,76,72,
"164",2011,"5-9",127,68,59,
"164",2011,"10-14",117,51,66,
"164",2011,"15-19",143,81,62,
"164",2011,"20-24",140,69,71,
"164",2011,"25-29",121,59,62,
"164",2011,"30-34",116,66,50,
"164",2011,"35-39",96,52,44,
"164",2011,"40-44",66,38,28,
"164",2011,"45-49",133,76,57,
"164",2011,"50-54",142,82,60,
"164",2011,"55-59",119,70,49,
"164",2011,"60-64",70,35,35,
"164",2011,"65-69",61,35,26,
"164",2011,"70-74",37,19,18,
"164",2011,"75-79",14,9,5,
"164",2011,"80-84",14,11,3,
"164",2011,"85-89",10,2,8,
"164",2011,"90+",3,1,2,
"170",2011,"0-4",7015,3618,3397,
"170",2011,"5-9",7431,3852,3579,
"170",2011,"10-14",7318,3765,3553,
"170",2011,"15-19",7098,3697,3401,
"170",2011,"20-24",5212,2808,2404,
"170",2011,"25-29",5948,3013,2935,
"170",2011,"30-34",6106,3072,3034,
"170",2011,"35-39",5810,2964,2846,
"170",2011,"40-44",6361,3264,3097,
"170",2011,"45-49",6837,3556,3281,
"170",2011,"50-54",7411,3866,3545,
"170",2011,"55-59",6614,3468,3146,
"170",2011,"60-64",4939,2562,2377,
"170",2011,"65-69",3046,1590,1456,
"170",2011,"70-74",1991,1069,922,
"170",2011,"75-79",1191,583,608,
"170",2011,"80-84",779,372,407,
"170",2011,"85-89",455,156,299,
"170",2011,"90+",150,50,100,
"180",2011,"0-4",1067,562,505,
"180",2011,"5-9",927,470,457,
"180",2011,"10-14",891,473,418,
"180",2011,"15-19",819,435,384,
"180",2011,"20-24",774,409,365,
"180",2011,"25-29",765,415,350,
"180",2011,"30-34",608,324,284,
"180",2011,"35-39",564,296,268,
"180",2011,"40-44",501,282,219,
"180",2011,"45-49",606,327,279,
"180",2011,"50-54",631,349,282,
"180",2011,"55-59",545,294,251,
"180",2011,"60-64",401,236,165,
"180",2011,"65-69",242,133,109,
"180",2011,"70-74",148,88,60,
"180",2011,"75-79",116,48,68,
"180",2011,"80-84",68,29,39,
"180",2011,"85-89",30,17,13,
"180",2011,"90+",9,2,7,
"185",2011,"0-4",765,386,379,
"185",2011,"5-9",667,340,327,
"185",2011,"10-14",566,299,267,
"185",2011,"15-19",569,288,281,
"185",2011,"20-24",795,476,319,
"185",2011,"25-29",790,478,312,
"185",2011,"30-34",684,443,241,
"185",2011,"35-39",592,422,170,
"185",2011,"40-44",529,343,186,
"185",2011,"45-49",883,608,275,
"185",2011,"50-54",933,655,278,
"185",2011,"55-59",902,675,227,
"185",2011,"60-64",487,345,142,
"185",2011,"65-69",209,141,68,
"185",2011,"70-74",91,49,42,
"185",2011,"75-79",52,19,33,
"185",2011,"80-84",39,18,21,
"185",2011,"85-89",24,8,16,
"185",2011,"90+",2,0,2,
"188",2011,"0-4",903,480,423,
"188",2011,"5-9",726,357,369,
"188",2011,"10-14",698,347,351,
"188",2011,"15-19",633,324,309,
"188",2011,"20-24",772,421,351,
"188",2011,"25-29",578,289,289,
"188",2011,"30-34",482,275,207,
"188",2011,"35-39",377,209,168,
"188",2011,"40-44",403,232,171,
"188",2011,"45-49",477,279,198,
"188",2011,"50-54",464,265,199,
"188",2011,"55-59",389,236,153,
"188",2011,"60-64",270,156,114,
"188",2011,"65-69",160,78,82,
"188",2011,"70-74",126,73,53,
"188",2011,"75-79",85,34,51,
"188",2011,"80-84",62,21,41,
"188",2011,"85-89",31,9,22,
"188",2011,"90+",5,2,3,
"195",2011,"0-4",211,107,104,
"195",2011,"5-9",166,78,88,
"195",2011,"10-14",253,143,110,
"195",2011,"15-19",202,101,101,
"195",2011,"20-24",182,89,93,
"195",2011,"25-29",198,101,97,
"195",2011,"30-34",191,98,93,
"195",2011,"35-39",172,83,89,
"195",2011,"40-44",224,119,105,
"195",2011,"45-49",257,125,132,
"195",2011,"50-54",278,140,138,
"195",2011,"55-59",308,161,147,
"195",2011,"60-64",255,142,113,
"195",2011,"65-69",180,116,64,
"195",2011,"70-74",88,44,44,
"195",2011,"75-79",48,28,20,
"195",2011,"80-84",40,16,24,
"195",2011,"85-89",28,12,16,
"195",2011,"90+",12,4,8,
"198",2011,"0-4",469,229,240,
"198",2011,"5-9",451,248,203,
"198",2011,"10-14",451,245,206,
"198",2011,"15-19",410,238,172,
"198",2011,"20-24",364,202,162,
"198",2011,"25-29",350,195,155,
"198",2011,"30-34",379,200,179,
"198",2011,"35-39",369,197,172,
"198",2011,"40-44",434,220,214,
"198",2011,"45-49",502,284,218,
"198",2011,"50-54",553,284,269,
"198",2011,"55-59",589,339,250,
"198",2011,"60-64",449,266,183,
"198",2011,"65-69",294,173,121,
"198",2011,"70-74",190,119,71,
"198",2011,"75-79",118,72,46,
"198",2011,"80-84",62,24,38,
"198",2011,"85-89",20,11,9,
"198",2011,"90+",8,5,3,
"220",2011,"0-4",657,335,322,
"220",2011,"5-9",555,277,278,
"220",2011,"10-14",531,290,241,
"220",2011,"15-19",550,276,274,
"220",2011,"20-24",501,251,250,
"220",2011,"25-29",653,285,368,
"220",2011,"30-34",662,350,312,
"220",2011,"35-39",614,319,295,
"220",2011,"40-44",555,293,262,
"220",2011,"45-49",611,324,287,
"220",2011,"50-54",747,365,382,
"220",2011,"55-59",721,352,369,
"220",2011,"60-64",595,325,270,
"220",2011,"65-69",324,166,158,
"220",2011,"70-74",281,142,139,
"220",2011,"75-79",178,68,110,
"220",2011,"80-84",132,57,75,
"220",2011,"85-89",101,26,75,
"220",2011,"90+",45,12,33,
"230",2011,"0-4",54,25,29,
"230",2011,"5-9",23,11,12,
"230",2011,"10-14",35,18,17,
"230",2011,"15-19",40,17,23,
"230",2011,"20-24",40,22,18,
"230",2011,"25-29",74,33,41,
"230",2011,"30-34",102,47,55,
"230",2011,"35-39",60,36,24,
"230",2011,"40-44",91,43,48,
"230",2011,"45-49",76,43,33,
"230",2011,"50-54",86,44,42,
"230",2011,"55-59",105,67,38,
"230",2011,"60-64",77,40,37,
"230",2011,"65-69",40,17,23,
"230",2011,"70-74",27,17,10,
"230",2011,"75-79",17,3,14,
"230",2011,"80-84",9,0,9,
"230",2011,"85-89",7,5,2,
"230",2011,"90+",1,0,1,
"240",2011,"0-4",508,247,261,
"240",2011,"5-9",522,292,230,
"240",2011,"10-14",525,280,245,
"240",2011,"15-19",483,257,226,
"240",2011,"20-24",410,207,203,
"240",2011,"25-29",437,256,181,
"240",2011,"30-34",511,271,240,
"240",2011,"35-39",414,236,178,
"240",2011,"40-44",455,265,190,
"240",2011,"45-49",529,309,220,
"240",2011,"50-54",612,347,265,
"240",2011,"55-59",568,317,251,
"240",2011,"60-64",461,290,171,
"240",2011,"65-69",252,161,91,
"240",2011,"70-74",203,108,95,
"240",2011,"75-79",106,60,46,
"240",2011,"80-84",68,29,39,
"240",2011,"85-89",27,11,16,
"240",2011,"90+",13,4,9,
"275",2011,"0-4",140,67,73,
"275",2011,"5-9",136,71,65,
"275",2011,"10-14",166,90,76,
"275",2011,"15-19",135,76,59,
"275",2011,"20-24",122,65,57,
"275",2011,"25-29",140,71,69,
"275",2011,"30-34",92,50,42,
"275",2011,"35-39",105,50,55,
"275",2011,"40-44",116,48,68,
"275",2011,"45-49",174,103,71,
"275",2011,"50-54",233,117,116,
"275",2011,"55-59",257,133,124,
"275",2011,"60-64",201,115,86,
"275",2011,"65-69",132,66,66,
"275",2011,"70-74",108,60,48,
"275",2011,"75-79",77,41,36,
"275",2011,"80-84",40,23,17,
"275",2011,"85-89",18,6,12,
"275",2011,"90+",17,6,11,
"282",2011,"0-4",36,15,21,
"282",2011,"5-9",38,20,18,
"282",2011,"10-14",42,17,25,
"282",2011,"15-19",55,31,24,
"282",2011,"20-24",33,17,16,
"282",2011,"25-29",35,24,11,
"282",2011,"30-34",31,13,18,
"282",2011,"35-39",39,23,16,
"282",2011,"40-44",46,25,21,
"282",2011,"45-49",43,26,17,
"282",2011,"50-54",57,38,19,
"282",2011,"55-59",59,37,22,
"282",2011,"60-64",48,27,21,
"282",2011,"65-69",33,15,18,
"282",2011,"70-74",24,18,6,
"282",2011,"75-79",7,0,7,
"282",2011,"80-84",11,1,10,
"282",2011,"85-89",4,0,4,
"282",2011,"90+",0,0,0,
"290",2011,"0-4",469,258,211,
"290",2011,"5-9",370,195,175,
"290",2011,"10-14",464,222,242,
"290",2011,"15-19",430,233,197,
"290",2011,"20-24",377,205,172,
"290",2011,"25-29",349,193,156,
"290",2011,"30-34",337,206,131,
"290",2011,"35-39",295,147,148,
"290",2011,"40-44",245,117,128,
"290",2011,"45-49",401,213,188,
"290",2011,"50-54",481,257,224,
"290",2011,"55-59",458,265,193,
"290",2011,"60-64",380,205,175,
"290",2011,"65-69",225,135,90,
"290",2011,"70-74",145,87,58,
"290",2011,"75-79",104,54,50,
"290",2011,"80-84",82,42,40,
"290",2011,"85-89",33,20,13,
"290",2011,"90+",10,4,6,
"000",2012,"0-4",54682,28142,26540,
"000",2012,"5-9",52686,26989,25697,
"000",2012,"10-14",51246,26317,24929,
"000",2012,"15-19",49708,26049,23659,
"000",2012,"20-24",55691,29953,25738,
"000",2012,"25-29",57760,30372,27388,
"000",2012,"30-34",52394,27230,25164,
"000",2012,"35-39",45326,23326,22000,
"000",2012,"40-44",46926,24407,22519,
"000",2012,"45-49",50225,25992,24233,
"000",2012,"50-54",56348,29218,27130,
"000",2012,"55-59",53391,27755,25636,
"000",2012,"60-64",40907,21638,19269,
"000",2012,"65-69",26338,13956,12382,
"000",2012,"70-74",15539,7918,7621,
"000",2012,"75-79",9803,4705,5098,
"000",2012,"80-84",6581,2915,3666,
"000",2012,"85-89",3630,1360,2270,
"000",2012,"90+",1824,583,1241,
"013",2012,"0-4",129,72,57,
"013",2012,"5-9",108,57,51,
"013",2012,"10-14",80,36,44,
"013",2012,"15-19",98,60,38,
"013",2012,"20-24",249,178,71,
"013",2012,"25-29",241,183,58,
"013",2012,"30-34",243,146,97,
"013",2012,"35-39",246,174,72,
"013",2012,"40-44",328,253,75,
"013",2012,"45-49",375,262,113,
"013",2012,"50-54",388,248,140,
"013",2012,"55-59",307,223,84,
"013",2012,"60-64",162,94,68,
"013",2012,"65-69",112,72,40,
"013",2012,"70-74",35,17,18,
"013",2012,"75-79",24,14,10,
"013",2012,"80-84",13,11,2,
"013",2012,"85-89",9,6,3,
"013",2012,"90+",1,1,0,
"016",2012,"0-4",186,99,87,
"016",2012,"5-9",207,113,94,
"016",2012,"10-14",216,121,95,
"016",2012,"15-19",237,138,99,
"016",2012,"20-24",310,217,93,
"016",2012,"25-29",529,405,124,
"016",2012,"30-34",489,345,144,
"016",2012,"35-39",508,359,149,
"016",2012,"40-44",544,383,161,
"016",2012,"45-49",581,392,189,
"016",2012,"50-54",661,464,197,
"016",2012,"55-59",492,331,161,
"016",2012,"60-64",374,260,114,
"016",2012,"65-69",178,112,66,
"016",2012,"70-74",57,40,17,
"016",2012,"75-79",17,10,7,
"016",2012,"80-84",12,7,5,
"016",2012,"85-89",12,2,10,
"016",2012,"90+",0,0,0,
"020",2012,"0-4",21935,11374,10561,
"020",2012,"5-9",20930,10686,10244,
"020",2012,"10-14",20569,10606,9963,
"020",2012,"15-19",20138,10342,9796,
"020",2012,"20-24",24826,13122,11704,
"020",2012,"25-29",25358,13076,12282,
"020",2012,"30-34",22605,11374,11231,
"020",2012,"35-39",18871,9459,9412,
"020",2012,"40-44",19770,9961,9809,
"020",2012,"45-49",20440,10153,10287,
"020",2012,"50-54",22189,11078,11111,
"020",2012,"55-59",20613,10343,10270,
"020",2012,"60-64",15438,7795,7643,
"020",2012,"65-69",10123,5191,4932,
"020",2012,"70-74",5736,2747,2989,
"020",2012,"75-79",3816,1719,2097,
"020",2012,"80-84",2706,1133,1573,
"020",2012,"85-89",1427,506,921,
"020",2012,"90+",816,267,549,
"050",2012,"0-4",1816,928,888,
"050",2012,"5-9",1791,911,880,
"050",2012,"10-14",1719,890,829,
"050",2012,"15-19",1570,815,755,
"050",2012,"20-24",1442,699,743,
"050",2012,"25-29",1387,725,662,
"050",2012,"30-34",1112,556,556,
"050",2012,"35-39",885,435,450,
"050",2012,"40-44",934,488,446,
"050",2012,"45-49",1134,654,480,
"050",2012,"50-54",1067,606,461,
"050",2012,"55-59",929,495,434,
"050",2012,"60-64",677,351,326,
"050",2012,"65-69",436,234,202,
"050",2012,"70-74",264,129,135,
"050",2012,"75-79",204,93,111,
"050",2012,"80-84",120,51,69,
"050",2012,"85-89",50,24,26,
"050",2012,"90+",18,7,11,
"060",2012,"0-4",46,29,17,
"060",2012,"5-9",47,26,21,
"060",2012,"10-14",65,31,34,
"060",2012,"15-19",73,33,40,
"060",2012,"20-24",43,24,19,
"060",2012,"25-29",88,48,40,
"060",2012,"30-34",37,20,17,
"060",2012,"35-39",56,30,26,
"060",2012,"40-44",76,46,30,
"060",2012,"45-49",87,48,39,
"060",2012,"50-54",106,57,49,
"060",2012,"55-59",102,59,43,
"060",2012,"60-64",74,47,27,
"060",2012,"65-69",28,18,10,
"060",2012,"70-74",25,16,9,
"060",2012,"75-79",17,6,11,
"060",2012,"80-84",9,7,2,
"060",2012,"85-89",3,0,3,
"060",2012,"90+",2,0,2,
"063",2012,"0-4",494,229,265,
"063",2012,"5-9",439,221,218,
"063",2012,"10-14",446,216,230,
"063",2012,"15-19",442,247,195,
"063",2012,"20-24",375,206,169,
"063",2012,"25-29",550,303,247,
"063",2012,"30-34",448,243,205,
"063",2012,"35-39",445,247,198,
"063",2012,"40-44",459,238,221,
"063",2012,"45-49",522,281,241,
"063",2012,"50-54",676,380,296,
"063",2012,"55-59",630,322,308,
"063",2012,"60-64",437,248,189,
"063",2012,"65-69",265,139,126,
"063",2012,"70-74",121,54,67,
"063",2012,"75-79",80,48,32,
"063",2012,"80-84",42,15,27,
"063",2012,"85-89",25,10,15,
"063",2012,"90+",11,3,8,
"066",2012,"0-4",195,107,88,
"066",2012,"5-9",205,106,99,
"066",2012,"10-14",235,107,128,
"066",2012,"15-19",204,97,107,
"066",2012,"20-24",147,75,72,
"066",2012,"25-29",151,87,64,
"066",2012,"30-34",174,91,83,
"066",2012,"35-39",148,68,80,
"066",2012,"40-44",161,92,69,
"066",2012,"45-49",202,99,103,
"066",2012,"50-54",294,153,141,
"066",2012,"55-59",281,155,126,
"066",2012,"60-64",287,177,110,
"066",2012,"65-69",138,83,55,
"066",2012,"70-74",102,52,50,
"066",2012,"75-79",55,37,18,
"066",2012,"80-84",26,15,11,
"066",2012,"85-89",18,4,14,
"066",2012,"90+",11,5,6,
"068",2012,"0-4",114,64,50,
"068",2012,"5-9",111,73,38,
"068",2012,"10-14",132,59,73,
"068",2012,"15-19",92,39,53,
"068",2012,"20-24",46,26,20,
"068",2012,"25-29",97,46,51,
"068",2012,"30-34",144,72,72,
"068",2012,"35-39",114,51,63,
"068",2012,"40-44",147,82,65,
"068",2012,"45-49",168,94,74,
"068",2012,"50-54",171,109,62,
"068",2012,"55-59",189,109,80,
"068",2012,"60-64",166,114,52,
"068",2012,"65-69",64,35,29,
"068",2012,"70-74",57,35,22,
"068",2012,"75-79",25,17,8,
"068",2012,"80-84",9,3,6,
"068",2012,"85-89",2,2,0,
"068",2012,"90+",1,1,0,
"070",2012,"0-4",498,256,242,
"070",2012,"5-9",433,231,202,
"070",2012,"10-14",412,217,195,
"070",2012,"15-19",442,229,213,
"070",2012,"20-24",406,212,194,
"070",2012,"25-29",344,180,164,
"070",2012,"30-34",290,142,148,
"070",2012,"35-39",243,133,110,
"070",2012,"40-44",231,127,104,
"070",2012,"45-49",352,165,187,
"070",2012,"50-54",357,195,162,
"070",2012,"55-59",343,181,162,
"070",2012,"60-64",248,137,111,
"070",2012,"65-69",135,68,67,
"070",2012,"70-74",114,58,56,
"070",2012,"75-79",63,37,26,
"070",2012,"80-84",43,22,21,
"070",2012,"85-89",19,7,12,
"070",2012,"90+",6,3,3,
"090",2012,"0-4",8065,4175,3890,
"090",2012,"5-9",7341,3714,3627,
"090",2012,"10-14",6474,3373,3101,
"090",2012,"15-19",6368,3374,2994,
"090",2012,"20-24",9870,5524,4346,
"090",2012,"25-29",9407,5089,4318,
"090",2012,"30-34",8031,4357,3674,
"090",2012,"35-39",6543,3329,3214,
"090",2012,"40-44",6155,3281,2874,
"090",2012,"45-49",6135,3112,3023,
"090",2012,"50-54",6978,3557,3421,
"090",2012,"55-59",6621,3364,3257,
"090",2012,"60-64",5158,2798,2360,
"090",2012,"65-69",3228,1763,1465,
"090",2012,"70-74",1859,940,919,
"090",2012,"75-79",1051,544,507,
"090",2012,"80-84",775,344,431,
"090",2012,"85-89",436,165,271,
"090",2012,"90+",200,60,140,
"100",2012,"0-4",134,72,62,
"100",2012,"5-9",151,65,86,
"100",2012,"10-14",141,81,60,
"100",2012,"15-19",131,65,66,
"100",2012,"20-24",99,60,39,
"100",2012,"25-29",118,59,59,
"100",2012,"30-34",151,72,79,
"100",2012,"35-39",145,68,77,
"100",2012,"40-44",175,86,89,
"100",2012,"45-49",191,104,87,
"100",2012,"50-54",229,115,114,
"100",2012,"55-59",287,149,138,
"100",2012,"60-64",251,130,121,
"100",2012,"65-69",179,83,96,
"100",2012,"70-74",81,41,40,
"100",2012,"75-79",61,24,37,
"100",2012,"80-84",50,23,27,
"100",2012,"85-89",26,11,15,
"100",2012,"90+",13,3,10,
"105",2012,"0-4",147,83,64,
"105",2012,"5-9",109,51,58,
"105",2012,"10-14",123,53,70,
"105",2012,"15-19",104,56,48,
"105",2012,"20-24",100,55,45,
"105",2012,"25-29",122,71,51,
"105",2012,"30-34",122,58,64,
"105",2012,"35-39",116,60,56,
"105",2012,"40-44",122,72,50,
"105",2012,"45-49",149,75,74,
"105",2012,"50-54",206,109,97,
"105",2012,"55-59",224,123,101,
"105",2012,"60-64",228,124,104,
"105",2012,"65-69",151,94,57,
"105",2012,"70-74",83,51,32,
"105",2012,"75-79",55,39,16,
"105",2012,"80-84",22,15,7,
"105",2012,"85-89",12,4,8,
"105",2012,"90+",5,3,2,
"110",2012,"0-4",2038,1026,1012,
"110",2012,"5-9",2072,1041,1031,
"110",2012,"10-14",2069,1081,988,
"110",2012,"15-19",2128,1122,1006,
"110",2012,"20-24",2046,1043,1003,
"110",2012,"25-29",2532,1259,1273,
"110",2012,"30-34",2286,1205,1081,
"110",2012,"35-39",2062,1046,1016,
"110",2012,"40-44",2272,1157,1115,
"110",2012,"45-49",2458,1251,1207,
"110",2012,"50-54",2873,1491,1382,
"110",2012,"55-59",2661,1321,1340,
"110",2012,"60-64",2119,1122,997,
"110",2012,"65-69",1279,657,622,
"110",2012,"70-74",759,378,381,
