"Borough/Census Area FIPS","Year","Age","Total","Male","Female","Data from: https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/estimates/data/AgeBySexBCA_2000to2010.xls via https://web.archive.org/web/20210611231927/https://live.laborstats.alaska.gov/pop/index.cfm March 2023 "
"270",2006,"70-74",126,56,70,
"270",2006,"75-79",68,30,38,
"270",2006,"80-84",49,26,23,
"270",2006,"85+",24,7,17,
"275",2006,"0-4",100,47,53,
"275",2006,"5-9",144,73,71,
"275",2006,"10-14",165,86,79,
"275",2006,"15-19",201,113,88,
"275",2006,"20-24",89,50,39,
"275",2006,"25-29",45,26,19,
"275",2006,"30-34",79,31,48,
"275",2006,"35-39",118,56,62,
"275",2006,"40-44",148,69,79,
"275",2006,"45-49",231,123,108,
"275",2006,"50-54",231,128,103,
"275",2006,"55-59",190,96,94,
"275",2006,"60-64",158,88,70,
"275",2006,"65-69",114,65,49,
"275",2006,"70-74",83,45,38,
"275",2006,"75-79",65,33,32,
"275",2006,"80-84",35,16,19,
"275",2006,"85+",36,15,21,
"282",2006,"0-4",37,23,14,
"282",2006,"5-9",41,22,19,
"282",2006,"10-14",68,39,29,
"282",2006,"15-19",54,25,29,
"282",2006,"20-24",46,32,14,
"282",2006,"25-29",18,12,6,
"282",2006,"30-34",35,19,16,
"282",2006,"35-39",60,35,25,
"282",2006,"40-44",69,45,24,
"282",2006,"45-49",76,55,21,
"282",2006,"50-54",72,45,27,
"282",2006,"55-59",49,29,20,
"282",2006,"60-64",30,20,10,
"282",2006,"65-69",22,13,9,
"282",2006,"70-74",14,7,7,
"282",2006,"75-79",12,6,6,
"282",2006,"80-84",8,2,6,
"282",2006,"85+",1,0,1,
"290",2006,"0-4",388,205,183,
"290",2006,"5-9",409,207,202,
"290",2006,"10-14",543,272,271,
"290",2006,"15-19",685,388,297,
"290",2006,"20-24",419,235,184,
"290",2006,"25-29",222,149,73,
"290",2006,"30-34",287,158,129,
"290",2006,"35-39",304,149,155,
"290",2006,"40-44",445,237,208,
"290",2006,"45-49",458,236,222,
"290",2006,"50-54",508,290,218,
"290",2006,"55-59",422,245,177,
"290",2006,"60-64",232,133,99,
"290",2006,"65-69",185,107,78,
"290",2006,"70-74",118,71,47,
"290",2006,"75-79",112,57,55,
"290",2006,"80-84",54,30,24,
"290",2006,"85+",34,17,17,
"000",2007,"0-4",50888,26161,24727,
"000",2007,"5-9",48023,24545,23478,
"000",2007,"10-14",52379,26838,25541,
"000",2007,"15-19",55635,28722,26913,
"000",2007,"20-24",53080,28696,24384,
"000",2007,"25-29",44686,23901,20785,
"000",2007,"30-34",45599,23356,22243,
"000",2007,"35-39",46900,24112,22788,
"000",2007,"40-44",51570,26666,24904,
"000",2007,"45-49",57003,29203,27800,
"000",2007,"50-54",55072,28628,26444,
"000",2007,"55-59",44168,23716,20452,
"000",2007,"60-64",28645,15158,13487,
"000",2007,"65-69",17358,9178,8180,
"000",2007,"70-74",11329,5573,5756,
"000",2007,"75-79",8371,3948,4423,
"000",2007,"80-84",5385,2266,3119,
"000",2007,"85+",4078,1423,2655,
"013",2007,"0-4",96,46,50,
"013",2007,"5-9",82,31,51,
"013",2007,"10-14",92,38,54,
"013",2007,"15-19",107,57,50,
"013",2007,"20-24",199,136,63,
"013",2007,"25-29",273,189,84,
"013",2007,"30-34",167,101,66,
"013",2007,"35-39",253,191,62,
"013",2007,"40-44",375,264,111,
"013",2007,"45-49",371,243,128,
"013",2007,"50-54",320,212,108,
"013",2007,"55-59",246,158,88,
"013",2007,"60-64",131,77,54,
"013",2007,"65-69",54,31,23,
"013",2007,"70-74",16,8,8,
"013",2007,"75-79",15,10,5,
"013",2007,"80-84",15,11,4,
"013",2007,"85+",6,4,2,
"016",2007,"0-4",126,54,72,
"016",2007,"5-9",166,70,96,
"016",2007,"10-14",178,96,82,
"016",2007,"15-19",197,110,87,
"016",2007,"20-24",218,134,84,
"016",2007,"25-29",351,277,74,
"016",2007,"30-34",395,274,121,
"016",2007,"35-39",539,384,155,
"016",2007,"40-44",626,447,179,
"016",2007,"45-49",624,421,203,
"016",2007,"50-54",534,385,149,
"016",2007,"55-59",414,284,130,
"016",2007,"60-64",176,102,74,
"016",2007,"65-69",95,64,31,
"016",2007,"70-74",38,17,21,
"016",2007,"75-79",15,7,8,
"016",2007,"80-84",12,3,9,
"016",2007,"85+",7,1,6,
"020",2007,"0-4",21172,10963,10209,
"020",2007,"5-9",19820,10132,9688,
"020",2007,"10-14",20946,10707,10239,
"020",2007,"15-19",21614,11158,10456,
"020",2007,"20-24",22771,12081,10690,
"020",2007,"25-29",21196,11048,10148,
"020",2007,"30-34",20239,10332,9907,
"020",2007,"35-39",20238,10214,10024,
"020",2007,"40-44",21556,10848,10708,
"020",2007,"45-49",23214,11504,11710,
"020",2007,"50-54",21921,11074,10847,
"020",2007,"55-59",17261,8958,8303,
"020",2007,"60-64",11388,5903,5485,
"020",2007,"65-69",6376,3130,3246,
"020",2007,"70-74",4284,1992,2292,
"020",2007,"75-79",3312,1445,1867,
"020",2007,"80-84",2163,864,1299,
"020",2007,"85+",1680,553,1127,
"050",2007,"0-4",1835,938,897,
"050",2007,"5-9",1530,837,693,
"050",2007,"10-14",1803,969,834,
"050",2007,"15-19",1752,855,897,
"050",2007,"20-24",1317,729,588,
"050",2007,"25-29",926,484,442,
"050",2007,"30-34",995,511,484,
"050",2007,"35-39",964,505,459,
"050",2007,"40-44",1163,662,501,
"050",2007,"45-49",1109,622,487,
"050",2007,"50-54",936,529,407,
"050",2007,"55-59",778,428,350,
"050",2007,"60-64",498,256,242,
"050",2007,"65-69",345,180,165,
"050",2007,"70-74",245,124,121,
"050",2007,"75-79",174,85,89,
"050",2007,"80-84",95,47,48,
"050",2007,"85+",77,31,46,
"060",2007,"0-4",51,26,25,
"060",2007,"5-9",71,37,34,
"060",2007,"10-14",86,37,49,
"060",2007,"15-19",96,57,39,
"060",2007,"20-24",57,33,24,
"060",2007,"25-29",31,16,15,
"060",2007,"30-34",52,32,20,
"060",2007,"35-39",61,31,30,
"060",2007,"40-44",94,51,43,
"060",2007,"45-49",152,88,64,
"060",2007,"50-54",99,47,52,
"060",2007,"55-59",90,58,32,
"060",2007,"60-64",43,27,16,
"060",2007,"65-69",32,19,13,
"060",2007,"70-74",14,6,8,
"060",2007,"75-79",16,11,5,
"060",2007,"80-84",7,3,4,
"060",2007,"85+",1,0,1,
"068",2007,"0-4",95,56,39,
"068",2007,"5-9",87,55,32,
"068",2007,"10-14",102,47,55,
"068",2007,"15-19",122,72,50,
"068",2007,"20-24",57,32,25,
"068",2007,"25-29",46,31,15,
"068",2007,"30-34",129,70,59,
"068",2007,"35-39",136,76,60,
"068",2007,"40-44",139,77,62,
"068",2007,"45-49",215,132,83,
"068",2007,"50-54",200,119,81,
"068",2007,"55-59",173,102,71,
"068",2007,"60-64",86,60,26,
"068",2007,"65-69",60,40,20,
"068",2007,"70-74",27,17,10,
"068",2007,"75-79",8,5,3,
"068",2007,"80-84",5,4,1,
"068",2007,"85+",5,3,2,
"070",2007,"0-4",417,222,195,
"070",2007,"5-9",393,214,179,
"070",2007,"10-14",496,265,231,
"070",2007,"15-19",551,269,282,
"070",2007,"20-24",347,176,171,
"070",2007,"25-29",206,110,96,
"070",2007,"30-34",248,126,122,
"070",2007,"35-39",250,137,113,
"070",2007,"40-44",357,182,175,
"070",2007,"45-49",357,184,173,
"070",2007,"50-54",387,207,180,
"070",2007,"55-59",272,135,137,
"070",2007,"60-64",174,101,73,
"070",2007,"65-69",97,50,47,
"070",2007,"70-74",88,52,36,
"070",2007,"75-79",64,33,31,
"070",2007,"80-84",33,16,17,
"070",2007,"85+",21,10,11,
"090",2007,"0-4",7770,3973,3797,
"090",2007,"5-9",6766,3369,3397,
"090",2007,"10-14",6595,3378,3217,
"090",2007,"15-19",7266,3703,3563,
"090",2007,"20-24",9216,5206,4010,
"090",2007,"25-29",9082,5055,4027,
"090",2007,"30-34",7300,3767,3533,
"090",2007,"35-39",6440,3287,3153,
"090",2007,"40-44",6598,3371,3227,
"090",2007,"45-49",6895,3417,3478,
"090",2007,"50-54",6839,3477,3362,
"090",2007,"55-59",5631,3086,2545,
"090",2007,"60-64",3585,1926,1659,
"090",2007,"65-69",2072,1098,974,
"090",2007,"70-74",1263,637,626,
"090",2007,"75-79",958,483,475,
"090",2007,"80-84",604,244,360,
"090",2007,"85+",474,166,308,
"100",2007,"0-4",103,49,54,
"100",2007,"5-9",135,61,74,
"100",2007,"10-14",139,79,60,
"100",2007,"15-19",161,83,78,
"100",2007,"20-24",119,60,59,
"100",2007,"25-29",57,24,33,
"100",2007,"30-34",98,45,53,
"100",2007,"35-39",155,77,78,
"100",2007,"40-44",165,83,82,
"100",2007,"45-49",236,126,110,
"100",2007,"50-54",263,144,119,
"100",2007,"55-59",282,143,139,
"100",2007,"60-64",182,87,95,
"100",2007,"65-69",98,54,44,
"100",2007,"70-74",73,37,36,
"100",2007,"75-79",56,26,30,
"100",2007,"80-84",42,24,18,
"100",2007,"85+",23,8,15,
"105",2007,"0-4",114,59,55,
"105",2007,"5-9",113,48,65,
"105",2007,"10-14",151,81,70,
"105",2007,"15-19",172,87,85,
"105",2007,"20-24",121,71,50,
"105",2007,"25-29",85,50,35,
"105",2007,"30-34",99,53,46,
"105",2007,"35-39",112,65,47,
"105",2007,"40-44",174,93,81,
"105",2007,"45-49",198,112,86,
"105",2007,"50-54",219,114,105,
"105",2007,"55-59",224,127,97,
"105",2007,"60-64",157,96,61,
"105",2007,"65-69",115,68,47,
"105",2007,"70-74",64,44,20,
"105",2007,"75-79",39,25,14,
"105",2007,"80-84",19,11,8,
"105",2007,"85+",18,4,14,
"110",2007,"0-4",1857,944,913,
"110",2007,"5-9",1920,978,942,
"110",2007,"10-14",2122,1087,1035,
"110",2007,"15-19",2327,1185,1142,
"110",2007,"20-24",2049,1077,972,
"110",2007,"25-29",1613,784,829,
"110",2007,"30-34",1966,989,977,
"110",2007,"35-39",2196,1163,1033,
"110",2007,"40-44",2442,1215,1227,
"110",2007,"45-49",2827,1426,1401,
"110",2007,"50-54",2933,1479,1454,
"110",2007,"55-59",2483,1305,1178,
"110",2007,"60-64",1378,712,666,
"110",2007,"65-69",820,430,390,
"110",2007,"70-74",512,241,271,
"110",2007,"75-79",381,165,216,
"110",2007,"80-84",271,103,168,
"110",2007,"85+",253,89,164,
"122",2007,"0-4",3171,1562,1609,
"122",2007,"5-9",3327,1666,1661,
"122",2007,"10-14",3882,1976,1906,
"122",2007,"15-19",4439,2277,2162,
"122",2007,"20-24",3538,1998,1540,
"122",2007,"25-29",1822,1049,773,
"122",2007,"30-34",2887,1483,1404,
"122",2007,"35-39",3314,1696,1618,
"122",2007,"40-44",3815,1990,1825,
"122",2007,"45-49",4897,2521,2376,
"122",2007,"50-54",5293,2707,2586,
"122",2007,"55-59",4253,2302,1951,
"122",2007,"60-64",3011,1625,1386,
"122",2007,"65-69",1993,1099,894,
"122",2007,"70-74",1297,667,630,
"122",2007,"75-79",937,479,458,
"122",2007,"80-84",593,270,323,
"122",2007,"85+",435,160,275,
"130",2007,"0-4",839,420,419,
"130",2007,"5-9",878,452,426,
"130",2007,"10-14",951,490,461,
"130",2007,"15-19",1041,536,505,
"130",2007,"20-24",854,444,410,
"130",2007,"25-29",690,385,305,
"130",2007,"30-34",754,383,371,
"130",2007,"35-39",934,459,475,
"130",2007,"40-44",1049,559,490,
"130",2007,"45-49",1236,624,612,
"130",2007,"50-54",1164,611,553,
"130",2007,"55-59",1070,568,502,
"130",2007,"60-64",678,340,338,
"130",2007,"65-69",430,242,188,
"130",2007,"70-74",254,114,140,
"130",2007,"75-79",229,106,123,
"130",2007,"80-84",155,72,83,
"130",2007,"85+",144,50,94,
"150",2007,"0-4",1074,547,527,
"150",2007,"5-9",1083,558,525,
"150",2007,"10-14",1114,579,535,
"150",2007,"15-19",1177,625,552,
"150",2007,"20-24",886,504,382,
"150",2007,"25-29",807,454,353,
"150",2007,"30-34",906,471,435,
"150",2007,"35-39",1011,541,470,
"150",2007,"40-44",1085,537,548,
"150",2007,"45-49",1117,640,477,
"150",2007,"50-54",1063,569,494,
"150",2007,"55-59",780,423,357,
"150",2007,"60-64",517,273,244,
"150",2007,"65-69",311,167,144,
"150",2007,"70-74",221,113,108,
"150",2007,"75-79",111,52,59,
"150",2007,"80-84",70,30,40,
"150",2007,"85+",66,29,37,
"164",2007,"0-4",116,59,57,
"164",2007,"5-9",119,55,64,
"164",2007,"10-14",165,90,75,
"164",2007,"15-19",165,74,91,
"164",2007,"20-24",140,76,64,
"164",2007,"25-29",67,40,27,
"164",2007,"30-34",77,38,39,
"164",2007,"35-39",59,36,23,
"164",2007,"40-44",122,72,50,
"164",2007,"45-49",167,96,71,
"164",2007,"50-54",110,61,49,
"164",2007,"55-59",89,50,39,
"164",2007,"60-64",59,27,32,
"164",2007,"65-69",43,24,19,
"164",2007,"70-74",31,18,13,
"164",2007,"75-79",19,11,8,
"164",2007,"80-84",13,8,5,
"164",2007,"85+",7,1,6,
"170",2007,"0-4",5907,3066,2841,
"170",2007,"5-9",5880,2998,2882,
"170",2007,"10-14",6990,3586,3404,
"170",2007,"15-19",7194,3765,3429,
"170",2007,"20-24",5610,2977,2633,
"170",2007,"25-29",3906,1952,1954,
"170",2007,"30-34",4916,2437,2479,
"170",2007,"35-39",5711,2857,2854,
"170",2007,"40-44",6394,3284,3110,
"170",2007,"45-49",7345,3793,3552,
"170",2007,"50-54",6819,3605,3214,
"170",2007,"55-59",5182,2787,2395,
"170",2007,"60-64",3353,1735,1618,
"170",2007,"65-69",2273,1250,1023,
"170",2007,"70-74",1441,718,723,
"170",2007,"75-79",1044,537,507,
"170",2007,"80-84",617,261,356,
"170",2007,"85+",430,156,274,
"180",2007,"0-4",994,523,471,
"180",2007,"5-9",784,419,365,
"180",2007,"10-14",928,493,435,
"180",2007,"15-19",998,504,494,
"180",2007,"20-24",771,409,362,
"180",2007,"25-29",550,323,227,
"180",2007,"30-34",643,337,306,
"180",2007,"35-39",529,293,236,
"180",2007,"40-44",680,393,287,
"180",2007,"45-49",650,350,300,
"180",2007,"50-54",591,335,256,
"180",2007,"55-59",491,290,201,
"180",2007,"60-64",304,161,143,
"180",2007,"65-69",208,122,86,
"180",2007,"70-74",138,83,55,
"180",2007,"75-79",99,37,62,
"180",2007,"80-84",70,33,37,
"180",2007,"85+",30,15,15,
"185",2007,"0-4",716,371,345,
"185",2007,"5-9",583,335,248,
"185",2007,"10-14",562,266,296,
"185",2007,"15-19",741,407,334,
"185",2007,"20-24",616,323,293,
"185",2007,"25-29",350,168,182,
"185",2007,"30-34",368,208,160,
"185",2007,"35-39",366,206,160,
"185",2007,"40-44",513,285,228,
"185",2007,"45-49",505,272,233,
"185",2007,"50-54",462,244,218,
"185",2007,"55-59",367,223,144,
"185",2007,"60-64",205,110,95,
"185",2007,"65-69",130,74,56,
"185",2007,"70-74",80,39,41,
"185",2007,"75-79",46,18,28,
"185",2007,"80-84",40,16,24,
"185",2007,"85+",19,7,12,
"188",2007,"0-4",798,415,383,
"188",2007,"5-9",689,350,339,
"188",2007,"10-14",721,340,381,
"188",2007,"15-19",855,465,390,
"188",2007,"20-24",697,368,329,
"188",2007,"25-29",432,216,216,
"188",2007,"30-34",459,258,201,
"188",2007,"35-39",407,237,170,
"188",2007,"40-44",505,278,227,
"188",2007,"45-49",471,277,194,
"188",2007,"50-54",451,272,179,
"188",2007,"55-59",317,188,129,
"188",2007,"60-64",218,111,107,
"188",2007,"65-69",120,70,50,
"188",2007,"70-74",116,58,58,
"188",2007,"75-79",84,35,49,
"188",2007,"80-84",53,18,35,
"188",2007,"85+",28,10,18,
"195",2007,"0-4",208,104,104,
"195",2007,"5-9",285,146,139,
"195",2007,"10-14",313,166,147,
"195",2007,"15-19",330,167,163,
"195",2007,"20-24",203,116,87,
"195",2007,"25-29",173,87,86,
"195",2007,"30-34",228,122,106,
"195",2007,"35-39",277,145,132,
"195",2007,"40-44",284,144,140,
"195",2007,"45-49",386,196,190,
"195",2007,"50-54",354,189,165,
"195",2007,"55-59",318,173,145,
"195",2007,"60-64",235,130,105,
"195",2007,"65-69",150,92,58,
"195",2007,"70-74",77,42,35,
"195",2007,"75-79",74,35,39,
"195",2007,"80-84",60,28,32,
"195",2007,"85+",38,19,19,
"198",2007,"0-4",315,165,150,
"198",2007,"5-9",415,213,202,
"198",2007,"10-14",432,238,194,
"198",2007,"15-19",407,220,187,
"198",2007,"20-24",316,173,143,
"198",2007,"25-29",196,112,84,
"198",2007,"30-34",281,142,139,
"198",2007,"35-39",331,166,165,
"198",2007,"40-44",428,228,200,
"198",2007,"45-49",507,289,218,
"198",2007,"50-54",501,280,221,
"198",2007,"55-59",447,257,190,
"198",2007,"60-64",322,197,125,
"198",2007,"65-69",213,130,83,
"198",2007,"70-74",119,78,41,
"198",2007,"75-79",82,46,36,
"198",2007,"80-84",41,18,23,
"198",2007,"85+",21,9,12,
"220",2007,"0-4",582,316,266,
"220",2007,"5-9",547,295,252,
"220",2007,"10-14",587,301,286,
"220",2007,"15-19",621,318,303,
"220",2007,"20-24",553,273,280,
"220",2007,"25-29",511,283,228,
"220",2007,"30-34",562,281,281,
"220",2007,"35-39",633,324,309,
"220",2007,"40-44",606,333,273,
"220",2007,"45-49",727,370,357,
"220",2007,"50-54",765,387,378,
"220",2007,"55-59",638,336,302,
"220",2007,"60-64",431,232,199,
"220",2007,"65-69",319,169,150,
"220",2007,"70-74",223,95,128,
"220",2007,"75-79",141,68,73,
"220",2007,"80-84",125,43,82,
"220",2007,"85+",107,32,75,
"230",2007,"0-4",31,19,12,
"230",2007,"5-9",31,15,16,
"230",2007,"10-14",49,23,26,
"230",2007,"15-19",37,19,18,
"230",2007,"20-24",29,14,15,
"230",2007,"25-29",65,31,34,
"230",2007,"30-34",104,46,58,
"230",2007,"35-39",67,42,25,
"230",2007,"40-44",85,48,37,
"230",2007,"45-49",70,37,33,
"230",2007,"50-54",98,58,40,
"230",2007,"55-59",93,50,43,
"230",2007,"60-64",62,32,30,
"230",2007,"65-69",32,16,16,
"230",2007,"70-74",21,13,8,
"230",2007,"75-79",11,3,8,
"230",2007,"80-84",10,4,6,
"230",2007,"85+",5,2,3,
"240",2007,"0-4",418,186,232,
"240",2007,"5-9",447,235,212,
"240",2007,"10-14",549,267,282,
"240",2007,"15-19",575,267,308,
"240",2007,"20-24",453,246,207,
"240",2007,"25-29",240,113,127,
"240",2007,"30-34",412,203,209,
"240",2007,"35-39",396,187,209,
"240",2007,"40-44",488,253,235,
"240",2007,"45-49",570,320,250,
"240",2007,"50-54",623,330,293,
"240",2007,"55-59",510,292,218,
"240",2007,"60-64",301,177,124,
"240",2007,"65-69",264,170,94,
"240",2007,"70-74",147,72,75,
"240",2007,"75-79",91,44,47,
"240",2007,"80-84",49,27,22,
"240",2007,"85+",36,8,28,
"261",2007,"0-4",603,300,303,
"261",2007,"5-9",659,335,324,
"261",2007,"10-14",735,368,367,
"261",2007,"15-19",829,441,388,
"261",2007,"20-24",663,358,305,
"261",2007,"25-29",377,250,127,
"261",2007,"30-34",518,233,285,
"261",2007,"35-39",645,345,300,
"261",2007,"40-44",777,409,368,
"261",2007,"45-49",1005,526,479,
"261",2007,"50-54",1026,556,470,
"261",2007,"55-59",803,467,336,
"261",2007,"60-64",488,295,193,
"261",2007,"65-69",279,151,128,
"261",2007,"70-74",170,93,77,
"261",2007,"75-79",124,64,60,
"261",2007,"80-84",70,31,39,
"261",2007,"85+",47,15,32,
"270",2007,"0-4",948,504,444,
"270",2007,"5-9",634,343,291,
"270",2007,"10-14",954,493,461,
"270",2007,"15-19",980,507,473,
"270",2007,"20-24",690,357,333,
"270",2007,"25-29",332,169,163,
"270",2007,"30-34",392,195,197,
"270",2007,"35-39",413,222,191,
"270",2007,"40-44",426,231,195,
"270",2007,"45-49",416,217,199,
"270",2007,"50-54",309,181,128,
"270",2007,"55-59",273,145,128,
"270",2007,"60-64",183,94,89,
"270",2007,"65-69",110,60,50,
"270",2007,"70-74",137,61,76,
"270",2007,"75-79",60,24,36,
"270",2007,"80-84",48,25,23,
"270",2007,"85+",27,9,18,
"275",2007,"0-4",107,48,59,
"275",2007,"5-9",148,74,74,
"275",2007,"10-14",166,88,78,
"275",2007,"15-19",191,108,83,
"275",2007,"20-24",100,57,43,
"275",2007,"25-29",68,37,31,
"275",2007,"30-34",86,36,50,
"275",2007,"35-39",120,58,62,
"275",2007,"40-44",147,68,79,
"275",2007,"45-49",223,119,104,
"275",2007,"50-54",237,130,107,
"275",2007,"55-59",203,104,99,
"275",2007,"60-64",171,95,76,
"275",2007,"65-69",117,65,52,
"275",2007,"70-74",91,50,41,
"275",2007,"75-79",66,34,32,
"275",2007,"80-84",39,18,21,
"275",2007,"85+",36,14,22,
"282",2007,"0-4",36,20,16,
"282",2007,"5-9",32,19,13,
"282",2007,"10-14",68,38,30,
"282",2007,"15-19",50,25,25,
"282",2007,"20-24",45,28,17,
"282",2007,"25-29",17,14,3,
"282",2007,"30-34",35,20,15,
"282",2007,"35-39",57,35,22,
"282",2007,"40-44",56,35,21,
"282",2007,"45-49",71,53,18,
"282",2007,"50-54",61,42,19,
"282",2007,"55-59",48,26,22,
"282",2007,"60-64",40,24,16,
"282",2007,"65-69",23,12,11,
"282",2007,"70-74",15,8,7,
"282",2007,"75-79",10,4,6,
"282",2007,"80-84",10,3,7,
"282",2007,"85+",3,1,2,
"290",2007,"0-4",389,206,183,
"290",2007,"5-9",399,205,194,
"290",2007,"10-14",503,252,251,
"290",2007,"15-19",640,361,279,
"290",2007,"20-24",445,240,205,
"290",2007,"25-29",217,150,67,
"290",2007,"30-34",283,163,120,
"290",2007,"35-39",286,133,153,
"290",2007,"40-44",421,226,195,
"290",2007,"45-49",442,228,214,
"290",2007,"50-54",494,284,210,
"290",2007,"55-59",432,251,181,
"290",2007,"60-64",269,153,116,
"290",2007,"65-69",179,101,78,
"290",2007,"70-74",127,76,51,
"290",2007,"75-79",105,56,49,
"290",2007,"80-84",56,31,25,
"290",2007,"85+",34,17,17,
"000",2008,"0-4",51819,26652,25167,
"000",2008,"5-9",48503,24834,23669,
"000",2008,"10-14",51301,26176,25125,
"000",2008,"15-19",54736,28424,26312,
"000",2008,"20-24",53107,28697,24410,
"000",2008,"25-29",47895,25507,22388,
"000",2008,"30-34",45518,23324,22194,
"000",2008,"35-39",46614,24038,22576,
"000",2008,"40-44",49293,25568,23725,
"000",2008,"45-49",56046,28678,27368,
"000",2008,"50-54",55774,28894,26880,
"000",2008,"55-59",46219,24641,21578,
"000",2008,"60-64",30767,16322,14445,
"000",2008,"65-69",18958,10022,8936,
"000",2008,"70-74",11889,5932,5957,
"000",2008,"75-79",8533,3963,4570,
"000",2008,"80-84",5546,2375,3171,
"000",2008,"85+",4300,1513,2787,
"013",2008,"0-4",86,38,48,
"013",2008,"5-9",65,23,42,
"013",2008,"10-14",85,31,54,
"013",2008,"15-19",86,48,38,
"013",2008,"20-24",192,133,59,
"013",2008,"25-29",252,180,72,
"013",2008,"30-34",160,98,62,
"013",2008,"35-39",222,167,55,
"013",2008,"40-44",371,260,111,
"013",2008,"45-49",381,261,120,
"013",2008,"50-54",320,206,114,
"013",2008,"55-59",251,161,90,
"013",2008,"60-64",134,76,58,
"013",2008,"65-69",56,36,20,
"013",2008,"70-74",26,14,12,
"013",2008,"75-79",17,11,6,
"013",2008,"80-84",14,11,3,
"013",2008,"85+",8,5,3,
"016",2008,"0-4",132,57,75,
"016",2008,"5-9",142,55,87,
"016",2008,"10-14",173,92,81,
"016",2008,"15-19",195,113,82,
"016",2008,"20-24",225,143,82,
"016",2008,"25-29",344,267,77,
"016",2008,"30-34",378,264,114,
"016",2008,"35-39",527,385,142,
"016",2008,"40-44",602,423,179,
"016",2008,"45-49",580,393,187,
"016",2008,"50-54",568,414,154,
"016",2008,"55-59",426,277,149,
"016",2008,"60-64",217,135,82,
"016",2008,"65-69",99,65,34,
"016",2008,"70-74",29,15,14,
"016",2008,"75-79",11,6,5,
"016",2008,"80-84",13,4,9,
"016",2008,"85+",8,1,7,
"020",2008,"0-4",21241,11006,10235,
"020",2008,"5-9",19908,10217,9691,
"020",2008,"10-14",20517,10449,10068,
"020",2008,"15-19",21490,11125,10365,
"020",2008,"20-24",22976,12251,10725,
"020",2008,"25-29",22199,11552,10647,
"020",2008,"30-34",19949,10174,9775,
"020",2008,"35-39",20023,10127,9896,
"020",2008,"40-44",20563,10380,10183,
"020",2008,"45-49",22939,11374,11565,
"020",2008,"50-54",22087,11071,11016,
"020",2008,"55-59",17948,9304,8644,
"020",2008,"60-64",12149,6278,5871,
"020",2008,"65-69",7044,3503,3541,
"020",2008,"70-74",4475,2080,2395,
"020",2008,"75-79",3374,1485,1889,
"020",2008,"80-84",2228,882,1346,
"020",2008,"85+",1761,591,1170,
"050",2008,"0-4",1834,939,895,
"050",2008,"5-9",1575,854,721,
"050",2008,"10-14",1763,939,824,
"050",2008,"15-19",1703,863,840,
"050",2008,"20-24",1353,735,618,
"050",2008,"25-29",1011,522,489,
"050",2008,"30-34",969,502,467,
"050",2008,"35-39",916,478,438,
"050",2008,"40-44",1090,616,474,
"050",2008,"45-49",1138,653,485,
"050",2008,"50-54",964,546,418,
"050",2008,"55-59",839,452,387,
"050",2008,"60-64",510,266,244,
"050",2008,"65-69",357,186,171,
"050",2008,"70-74",238,125,113,
"050",2008,"75-79",192,85,107,
"050",2008,"80-84",97,45,52,
"050",2008,"85+",75,32,43,
"060",2008,"0-4",51,27,24,
"060",2008,"5-9",67,33,34,
"060",2008,"10-14",79,37,42,
"060",2008,"15-19",93,56,37,
"060",2008,"20-24",55,30,25,
"060",2008,"25-29",43,23,20,
