"FIPS","AreaName","AgeNumber","Age","Total_In2015to2020","Male_In2015to2020","Female_In2015to2020","Total_Out2015to2020","Male_Out2015to2020","Female_Out2015to2020","Total_Net2015to2020","Male_Net2015to2020","Female_Net2015to2020","Total_In2010to2015","Male_In2010to2015","Female_In2010to2015","Total_Out2010to2015","Male_Out2010to2015","Female_Out2010to2015","Total_Net2010to2015","Male_Net2010to2015","Female_Net2010to2015","Total_In2005to2010","Male_In2005to2010","Female_In2005to2010","Total_Out2005to2010","Male_Out2005to2010","Female_Out2005to2010","Total_Net2005to2010","Male_Net2005to2010","Female_Net2005to2010","Total_In2000to2005","Male_In2000to2005","Female_In2000to2005","Total_Out2000to2005","Male_Out2000to2005","Female_Out2000to2005","Total_Net2000to2005","Male_Net2000to2005","Female_Net2000to2005","Total_In1995to2000","Male_In1995to2000","Female_In1995to2000","Total_Out1995to2000","Male_Out1995to2000","Female_Out1995to2000","Total_Net1995to2000","Male_Net1995to2000","Female_Net1995to2000","Total_In1990to1995","Male_In1990to1995","Female_In1990to1995","Total_Out1990to1995","Male_Out1990to1995","Female_Out1990to1995","Total_Net1990to1995","Male_Net1990to1995","Female_Net1990to1995","Total_In1985to1990","Male_In1985to1990","Female_In1985to1990","Total_Out1985to1990","Male_Out1985to1990","Female_Out1985to1990","Total_Net1985to1990","Male_Net1985to1990","Female_Net1985to1990"
"164","Lake and Peninsula Borough",13,"60-64",4,2,2,7,4,3,-3,-2,-1,5,3,2,7,3,4,-2,0,-2,4,3,1,7,5,2,-3,-2,-1,3,1,2,5,3,2,-2,-2,0,3,3,0,4,3,1,-1,0,-1,4,3,1,4,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",14,"65-69",3,2,1,2,1,1,1,1,0,3,2,1,5,3,2,-2,-1,-1,2,2,0,5,3,2,-3,-1,-2,1,1,0,3,2,1,-2,-1,-1,2,1,1,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",15,"70-74",3,1,2,5,3,2,-2,-2,0,2,1,1,3,2,1,-1,-1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",16,"75-79",1,1,0,1,0,1,0,1,-1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,3,1,2,-2,-1,-1,0,0,0,1,0,1,-1,0,-1,0,0,0,1,0,1,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",17,"80-84",0,0,0,2,1,1,-2,-1,-1,1,1,0,0,0,0,1,1,0,1,0,1,2,1,1,-1,-1,0,0,0,0,1,1,0,-1,-1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",18,"85-89",0,0,0,1,1,0,-1,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","Lake and Peninsula Borough",19,"90+",0,0,0,1,0,1,-1,0,-1,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",0,"Total",9096,4838,4258,8455,4546,3909,641,292,349,9242,4953,4289,7997,4245,3752,1245,708,537,8542,4557,3985,6421,3488,2933,2121,1069,1052,7900,4202,3698,5503,2951,2552,2397,1251,1146,6495,3480,3015,4772,2575,2197,1723,905,818,6537,3518,3019,5308,2902,2406,1229,616,613,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",1,"0-4",913,489,424,714,385,329,199,104,95,988,510,478,677,342,335,311,168,143,896,468,428,551,292,259,345,176,169,822,432,390,443,221,222,379,211,168,669,326,343,399,213,186,270,113,157,726,384,342,502,274,228,224,110,114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",2,"5-9",736,375,361,600,309,291,136,66,70,784,406,378,592,299,293,192,107,85,689,353,336,442,233,209,247,120,127,708,369,339,381,193,188,327,176,151,623,318,305,380,203,177,243,115,128,630,321,309,452,222,230,178,99,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",3,"10-14",628,329,299,521,268,253,107,61,46,634,334,300,481,241,240,153,93,60,619,325,294,400,211,189,219,114,105,655,335,320,377,195,182,278,140,138,565,296,269,372,183,189,193,113,80,576,313,263,415,220,195,161,93,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",4,"15-19",529,276,253,639,335,304,-110,-59,-51,568,300,268,623,310,313,-55,-10,-45,573,289,284,589,294,295,-16,-5,-11,547,290,257,549,282,267,-2,8,-10,455,258,197,484,255,229,-29,3,-32,429,228,201,471,226,245,-42,2,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",5,"20-24",814,418,396,1024,537,487,-210,-119,-91,959,499,460,1084,581,503,-125,-82,-43,885,456,429,940,496,444,-55,-40,-15,735,372,363,835,441,394,-100,-69,-31,506,259,247,628,331,297,-122,-72,-50,536,267,269,629,336,293,-93,-69,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",6,"25-29",1052,550,502,901,482,419,151,68,83,1102,582,520,863,471,392,239,111,128,969,531,438,669,384,285,300,147,153,737,388,349,462,253,209,275,135,140,633,340,293,417,228,189,216,112,104,687,369,318,487,283,204,200,86,114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",7,"30-34",958,525,433,801,448,353,157,77,80,902,502,400,703,389,314,199,113,86,746,404,342,489,273,216,257,131,126,722,392,330,415,236,179,307,156,151,644,351,293,378,212,166,266,139,127,789,425,364,553,318,235,236,107,129,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",8,"35-39",744,414,330,609,349,260,135,65,70,656,370,286,515,289,226,141,81,60,658,357,301,430,241,189,228,116,112,658,365,293,386,211,175,272,154,118,665,372,293,415,231,184,250,141,109,696,393,303,520,294,226,176,99,77,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",9,"40-44",525,296,229,461,259,202,64,37,27,574,318,256,480,264,216,94,54,40,599,340,259,413,234,179,186,106,80,645,366,279,428,242,186,217,124,93,552,316,236,394,223,171,158,93,65,495,286,209,409,239,170,86,47,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",10,"45-49",453,250,203,443,250,193,10,0,10,479,266,213,443,244,199,36,22,14,546,311,235,426,243,183,120,68,52,517,287,230,383,217,166,134,70,64,394,216,178,311,170,141,83,46,37,338,186,152,298,172,126,40,14,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",11,"50-54",425,231,194,403,231,172,22,0,22,478,271,207,448,245,203,30,26,4,437,246,191,354,202,152,83,44,39,392,215,177,299,165,134,93,50,43,269,152,117,217,118,99,52,34,18,223,131,92,209,127,82,14,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",12,"55-59",413,222,191,407,210,197,6,12,-6,373,199,174,368,195,173,5,4,1,351,187,164,278,155,123,73,32,41,274,144,130,203,110,93,71,34,37,178,104,74,135,79,56,43,25,18,145,81,64,122,69,53,23,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",13,"60-64",340,180,160,345,186,159,-5,-6,1,300,170,130,295,157,138,5,13,-8,231,120,111,172,94,78,59,26,33,179,100,79,130,74,56,49,26,23,133,71,62,91,50,41,42,21,21,105,58,47,91,52,39,14,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",14,"65-69",245,129,116,251,126,125,-6,3,-9,188,99,89,181,99,82,7,0,7,139,77,62,109,59,50,30,18,12,113,60,53,87,48,39,26,12,14,97,51,46,61,34,27,36,17,19,75,40,35,61,30,31,14,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",15,"70-74",133,69,64,149,79,70,-16,-10,-6,107,58,49,105,54,51,2,4,-2,77,38,39,65,37,28,12,1,11,71,34,37,48,25,23,23,9,14,48,24,24,40,20,20,8,4,4,37,18,19,42,21,21,-5,-3,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",16,"75-79",86,43,43,92,47,45,-6,-4,-2,62,32,30,51,26,25,11,6,5,54,26,28,44,19,25,10,7,3,61,30,31,34,16,18,27,14,13,31,14,17,25,14,11,6,0,6,23,10,13,19,10,9,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",17,"80-84",50,21,29,46,24,22,4,-3,7,44,23,21,50,21,29,-6,2,-8,36,16,20,25,13,12,11,3,8,37,14,23,25,14,11,12,0,12,20,8,12,16,8,8,4,0,4,14,4,10,14,5,9,0,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",18,"85-89",31,13,18,26,12,14,5,1,4,28,9,19,19,12,7,9,-3,12,24,9,15,19,6,13,5,3,2,18,5,13,12,5,7,6,0,6,8,3,5,5,1,4,3,2,1,8,3,5,9,3,6,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Matanuska-Susitna Borough",19,"90+",21,8,13,23,9,14,-2,-1,-1,16,5,11,19,6,13,-3,-1,-2,13,4,9,6,2,4,7,2,5,9,4,5,6,3,3,3,1,2,5,1,4,4,2,2,1,-1,2,5,1,4,5,1,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",0,"Total",644,353,291,817,442,375,-173,-89,-84,722,410,312,784,423,361,-62,-13,-49,591,326,265,738,401,337,-147,-75,-72,627,333,294,725,394,331,-98,-61,-37,645,356,289,724,384,340,-79,-28,-51,670,379,291,727,415,312,-57,-36,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",1,"0-4",65,35,30,78,41,37,-13,-6,-7,74,44,30,77,37,40,-3,7,-10,64,31,33,75,35,40,-11,-4,-7,67,27,40,73,39,34,-6,-12,6,73,37,36,75,39,36,-2,-2,0,82,43,39,85,42,43,-3,1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",2,"5-9",44,18,26,66,28,38,-22,-10,-12,52,23,29,56,29,27,-4,-6,2,43,22,21,64,31,33,-21,-9,-12,48,27,21,52,27,25,-4,0,-4,52,25,27,65,32,33,-13,-7,-6,58,33,25,69,38,31,-11,-5,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",3,"10-14",36,18,18,53,24,29,-17,-6,-11,44,24,20,47,23,24,-3,1,-4,35,18,17,45,24,21,-10,-6,-4,46,22,24,51,27,24,-5,-5,0,50,27,23,54,28,26,-4,-1,-3,36,21,15,49,26,23,-13,-5,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",4,"15-19",37,19,18,64,32,32,-27,-13,-14,49,25,24,62,30,32,-13,-5,-8,43,21,22,72,37,35,-29,-16,-13,46,26,20,76,40,36,-30,-14,-16,42,21,21,60,30,30,-18,-9,-9,43,23,20,54,31,23,-11,-8,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",5,"20-24",71,36,35,85,45,40,-14,-9,-5,84,43,41,101,54,47,-17,-11,-6,74,42,32,88,51,37,-14,-9,-5,67,35,32,85,47,38,-18,-12,-6,59,32,27,80,39,41,-21,-7,-14,68,39,29,79,45,34,-11,-6,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",6,"25-29",85,47,38,89,50,39,-4,-3,-1,100,58,42,91,50,41,9,8,1,73,42,31,72,41,31,1,1,0,73,38,35,66,34,32,7,4,3,77,42,35,68,38,30,9,4,5,83,45,38,74,43,31,9,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",7,"30-34",70,41,29,82,45,37,-12,-4,-8,72,45,27,72,44,28,0,1,-1,52,31,21,55,32,23,-3,-1,-2,55,32,23,54,31,23,1,1,0,58,34,24,60,35,25,-2,-1,-1,76,45,31,77,47,30,-1,-2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",8,"35-39",48,30,18,59,37,22,-11,-7,-4,50,31,19,50,29,21,0,2,-2,41,25,16,50,30,20,-9,-5,-4,50,28,22,57,33,24,-7,-5,-2,64,40,24,67,36,31,-3,4,-7,73,42,31,72,44,28,1,-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",9,"40-44",38,24,14,41,23,18,-3,1,-4,43,30,13,38,23,15,5,7,-2,39,23,16,48,28,20,-9,-5,-4,45,25,20,51,28,23,-6,-3,-3,54,30,24,58,32,26,-4,-2,-2,46,30,16,50,30,20,-4,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",10,"45-49",32,20,12,41,25,16,-9,-5,-4,37,21,16,41,24,17,-4,-3,-1,38,23,15,44,23,21,-6,0,-6,45,25,20,49,30,19,-4,-5,1,44,27,17,52,28,24,-8,-1,-7,34,20,14,39,24,15,-5,-4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",11,"50-54",36,21,15,37,23,14,-1,-2,1,39,22,17,41,22,19,-2,0,-2,29,17,12,38,23,15,-9,-6,-3,37,22,15,39,21,18,-2,1,-3,29,16,13,33,20,13,-4,-4,0,28,15,13,29,16,13,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",12,"55-59",30,17,13,39,24,15,-9,-7,-2,35,20,15,40,22,18,-5,-2,-3,27,16,11,38,23,15,-11,-7,-4,22,13,9,28,16,12,-6,-3,-3,20,11,9,23,11,12,-3,0,-3,15,9,6,19,12,7,-4,-3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",13,"60-64",20,10,10,30,15,15,-10,-5,-5,21,11,10,35,18,17,-14,-7,-7,13,7,6,22,10,12,-9,-3,-6,13,7,6,16,8,8,-3,-1,-2,8,5,3,12,8,4,-4,-3,-1,8,4,4,10,5,5,-2,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",14,"65-69",13,7,6,25,16,9,-12,-9,-3,11,7,4,15,9,6,-4,-2,-2,8,4,4,14,7,7,-6,-3,-3,5,3,2,7,4,3,-2,-1,-1,4,3,1,7,4,3,-3,-1,-2,8,5,3,9,6,3,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",15,"70-74",10,6,4,13,7,6,-3,-1,-2,6,3,3,9,5,4,-3,-2,-1,4,1,3,4,2,2,0,-1,1,4,2,2,6,3,3,-2,-1,-1,4,2,2,3,1,2,1,1,0,3,3,0,5,3,2,-2,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",16,"75-79",4,2,2,5,3,2,-1,-1,0,3,2,1,4,1,3,-1,1,-2,3,1,2,5,2,3,-2,-1,-1,2,1,1,4,2,2,-2,-1,-1,3,2,1,4,2,2,-1,0,-1,5,1,4,3,1,2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",17,"80-84",3,1,2,5,2,3,-2,-1,-1,2,1,1,2,1,1,0,0,0,2,1,1,1,1,0,1,0,1,1,0,1,6,2,4,-5,-2,-3,2,1,1,1,0,1,1,1,0,4,1,3,3,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",18,"85-89",2,1,1,3,2,1,-1,-1,0,0,0,0,2,2,0,-2,-2,0,2,1,1,2,1,1,0,0,0,0,0,0,3,1,2,-3,-1,-2,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Nome Census Area",19,"90+",0,0,0,2,0,2,-2,0,-2,0,0,0,1,0,1,-1,0,-1,1,0,1,1,0,1,0,0,0,1,0,1,2,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",0,"Total",596,322,274,723,398,325,-127,-76,-51,648,361,287,697,386,311,-49,-25,-24,549,303,246,715,396,319,-166,-93,-73,499,285,214,723,408,315,-224,-123,-101,671,376,295,697,373,324,-26,3,-29,710,393,317,655,371,284,55,22,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",1,"0-4",64,32,32,59,29,30,5,3,2,84,42,42,85,43,42,-1,-1,0,67,33,34,79,42,37,-12,-9,-3,61,38,23,69,42,27,-8,-4,-4,65,35,30,59,30,29,6,5,1,97,42,55,86,43,43,11,-1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",2,"5-9",50,24,26,58,28,30,-8,-4,-4,51,25,26,56,25,31,-5,0,-5,35,18,17,54,28,26,-19,-10,-9,27,13,14,52,27,25,-25,-14,-11,62,31,31,65,31,34,-3,0,-3,52,26,26,54,27,27,-2,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",3,"10-14",47,22,25,48,25,23,-1,-3,2,36,18,18,40,19,21,-4,-1,-3,30,16,14,38,21,17,-8,-5,-3,30,14,16,55,29,26,-25,-15,-10,47,24,23,54,25,29,-7,-1,-6,38,19,19,38,20,18,0,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",4,"15-19",40,22,18,65,35,30,-25,-13,-12,40,20,20,50,25,25,-10,-5,-5,46,24,22,73,39,34,-27,-15,-12,42,25,17,72,37,35,-30,-12,-18,45,24,21,48,26,22,-3,-2,-1,39,21,18,44,21,23,-5,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",5,"20-24",57,32,25,65,36,29,-8,-4,-4,80,43,37,87,46,41,-7,-3,-4,73,39,34,93,50,43,-20,-11,-9,54,28,26,76,40,36,-22,-12,-10,60,36,24,61,32,29,-1,4,-5,67,36,31,58,34,24,9,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",6,"25-29",73,41,32,78,48,30,-5,-7,2,83,48,35,75,46,29,8,2,6,61,32,29,66,36,30,-5,-4,-1,52,30,22,60,33,27,-8,-3,-5,72,42,30,64,36,28,8,6,2,82,49,33,68,40,28,14,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",7,"30-34",56,33,23,69,41,28,-13,-8,-5,54,34,20,51,29,22,3,5,-2,30,18,12,41,25,16,-11,-7,-4,38,22,16,52,32,20,-14,-10,-4,72,45,27,75,45,30,-3,0,-3,88,55,33,74,45,29,14,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",8,"35-39",42,26,16,48,30,18,-6,-4,-2,38,25,13,36,23,13,2,2,0,33,19,14,45,25,20,-12,-6,-6,40,26,14,57,35,22,-17,-9,-8,66,36,30,64,35,29,2,1,1,76,52,24,65,44,21,11,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",9,"40-44",26,13,13,32,19,13,-6,-6,0,32,19,13,31,20,11,1,-1,2,41,28,13,46,30,16,-5,-2,-3,39,23,16,60,37,23,-21,-14,-7,62,37,25,59,37,22,3,0,3,58,33,25,54,32,22,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",10,"45-49",33,18,15,35,17,18,-2,1,-3,38,26,12,45,28,17,-7,-2,-5,36,21,15,42,26,16,-6,-5,-1,37,24,13,55,33,22,-18,-9,-9,45,28,17,49,29,20,-4,-1,-3,47,26,21,39,22,17,8,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",11,"50-54",35,20,15,43,24,19,-8,-4,-4,38,21,17,37,22,15,1,-1,2,36,21,15,46,26,20,-10,-5,-5,32,17,15,42,25,17,-10,-8,-2,35,19,16,40,20,20,-5,-1,-4,31,16,15,28,15,13,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",12,"55-59",29,16,13,43,23,20,-14,-7,-7,34,18,16,37,22,15,-3,-4,1,26,16,10,38,20,18,-12,-4,-8,22,12,10,34,18,16,-12,-6,-6,21,10,11,31,13,18,-10,-3,-7,19,11,8,21,12,9,-2,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",13,"60-64",20,11,9,38,21,17,-18,-10,-8,19,11,8,32,19,13,-13,-8,-5,18,10,8,28,15,13,-10,-5,-5,14,8,6,23,13,10,-9,-5,-4,10,5,5,14,8,6,-4,-3,-1,8,5,3,14,9,5,-6,-4,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",14,"65-69",11,6,5,21,11,10,-10,-5,-5,8,5,3,18,10,8,-10,-5,-5,6,3,3,15,7,8,-9,-4,-5,6,3,3,7,4,3,-1,-1,0,3,2,1,8,4,4,-5,-2,-3,4,1,3,7,5,2,-3,-4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",15,"70-74",6,3,3,12,8,4,-6,-5,-1,7,4,3,7,4,3,0,0,0,4,3,1,5,3,2,-1,0,-1,2,1,1,3,1,2,-1,0,-1,2,1,1,2,1,1,0,0,0,1,0,1,3,1,2,-2,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",16,"75-79",3,1,2,6,2,4,-3,-1,-2,4,2,2,6,3,3,-2,-1,-1,3,1,2,3,2,1,0,-1,1,1,0,1,3,1,2,-2,-1,-1,2,1,1,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",17,"80-84",2,1,1,2,1,1,0,0,0,1,0,1,3,1,2,-2,-1,-1,2,1,1,2,1,1,0,0,0,2,1,1,2,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",18,"85-89",2,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,-1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","North Slope Borough",19,"90+",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",0,"Total",524,293,231,693,372,321,-169,-79,-90,583,327,256,654,356,298,-71,-29,-42,490,270,220,618,338,280,-128,-68,-60,559,306,253,643,344,299,-84,-38,-46,501,280,221,518,288,230,-17,-8,-9,548,298,250,594,336,258,-46,-38,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",1,"0-4",60,33,27,71,34,37,-11,-1,-10,81,44,37,80,41,39,1,3,-2,60,31,29,68,34,34,-8,-3,-5,64,29,35,73,37,36,-9,-8,-1,58,31,27,54,26,28,4,5,-1,73,30,43,83,44,39,-10,-14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",2,"5-9",50,24,26,60,29,31,-10,-5,-5,41,20,21,50,25,25,-9,-5,-4,34,16,18,45,22,23,-11,-6,-5,48,24,24,57,26,31,-9,-2,-7,46,23,23,53,27,26,-7,-4,-3,45,21,24,54,28,26,-9,-7,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",3,"10-14",33,18,15,49,26,23,-16,-8,-8,31,15,16,40,21,19,-9,-6,-3,29,13,16,40,19,21,-11,-6,-5,44,20,24,55,27,28,-11,-7,-4,40,23,17,39,22,17,1,1,0,38,20,18,40,20,20,-2,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",4,"15-19",36,19,17,57,27,30,-21,-8,-13,38,20,18,53,26,27,-15,-6,-9,40,21,19,62,30,32,-22,-9,-13,46,26,20,55,27,28,-9,-1,-8,35,16,19,47,26,21,-12,-10,-2,33,18,15,46,23,23,-13,-5,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",5,"20-24",55,29,26,79,39,40,-24,-10,-14,74,41,33,91,47,44,-17,-6,-11,66,35,31,86,47,39,-20,-12,-8,60,34,26,72,41,31,-12,-7,-5,47,27,20,53,30,23,-6,-3,-3,54,31,23,58,34,24,-4,-3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",6,"25-29",63,33,30,81,45,36,-18,-12,-6,80,45,35,76,42,34,4,3,1,58,32,26,64,37,27,-6,-5,-1,59,34,25,62,35,27,-3,-1,-2,47,26,21,50,27,23,-3,-1,-2,71,45,26,69,45,24,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",7,"30-34",48,30,18,66,40,26,-18,-10,-8,50,30,20,53,31,22,-3,-1,-2,37,23,14,48,28,20,-11,-5,-6,55,33,22,52,28,24,3,5,-2,54,35,19,50,31,19,4,4,0,67,43,24,70,42,28,-3,1,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",8,"35-39",33,21,12,41,23,18,-8,-2,-6,34,22,12,37,24,13,-3,-2,-1,28,18,10,41,25,16,-13,-7,-6,44,27,17,52,30,22,-8,-3,-5,52,28,24,46,27,19,6,1,5,47,26,21,56,33,23,-9,-7,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",9,"40-44",30,18,12,33,21,12,-3,-3,0,29,17,12,34,22,12,-5,-5,0,34,23,11,35,22,13,-1,1,-2,38,23,15,45,28,17,-7,-5,-2,39,24,15,38,22,16,1,2,-1,35,21,14,37,21,16,-2,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",10,"45-49",25,15,10,28,16,12,-3,-1,-2,33,20,13,32,18,14,1,2,-1,39,24,15,37,23,14,2,1,1,34,21,13,39,23,16,-5,-2,-3,32,19,13,31,20,11,1,-1,2,31,16,15,28,16,12,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",11,"50-54",26,16,10,33,19,14,-7,-3,-4,33,21,12,34,23,11,-1,-2,1,25,14,11,29,16,13,-4,-2,-2,23,12,11,30,16,14,-7,-4,-3,26,15,11,21,11,10,5,4,1,21,10,11,23,13,10,-2,-3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","Northwest Arctic Borough",12,"55-59",23,14,9,33,19,14,-10,-5,-5,24,14,10,27,13,14,-3,1,-4,21,12,9,26,15,11,-5,-3,-2,19,10,9,22,12,10,-3,-2,-1,14,7,7,16,9,7,-2,-2,0,12,6,6,11,6,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
